# wavenumber, intensity
2.009300000000000068e+02,6.889702371576570013e-03
2.019000000000000057e+02,6.162655822786362002e-03
2.028600000000000136e+02,5.291242438107585620e-03
2.038199999999999932e+02,5.006987130013084569e-03
2.047899999999999920e+02,5.625475169952706862e-03
2.057500000000000000e+02,7.044837720966802726e-03
2.067199999999999989e+02,8.548583049915048013e-03
2.076800000000000068e+02,9.315005750751842103e-03
2.086500000000000057e+02,9.005729211543746573e-03
2.096100000000000136e+02,7.859955658442519325e-03
2.105699999999999932e+02,6.649905507923449186e-03
2.115399999999999920e+02,6.098072615406824847e-03
2.125000000000000000e+02,6.319240601086176766e-03
2.134699999999999989e+02,7.091033621857385089e-03
2.144300000000000068e+02,7.750486610917635064e-03
2.154000000000000057e+02,7.894072985085596669e-03
2.163600000000000136e+02,7.512770978519493943e-03
2.173199999999999932e+02,7.018051159770937776e-03
2.182899999999999920e+02,6.784302874452289092e-03
2.192500000000000000e+02,7.227577258118172455e-03
2.202199999999999989e+02,8.571922571845492014e-03
2.211800000000000068e+02,1.081921564024804043e-02
2.221399999999999864e+02,1.390959319111389689e-02
2.231100000000000136e+02,1.748956181227865128e-02
2.240699999999999932e+02,2.097827215939939913e-02
2.250399999999999920e+02,2.345197345646269846e-02
2.260000000000000000e+02,2.408596852749399567e-02
2.269699999999999989e+02,2.274124227411747357e-02
2.279300000000000068e+02,1.986488776770325287e-02
2.288899999999999864e+02,1.618079254531548661e-02
2.298600000000000136e+02,1.263557305313899211e-02
2.308199999999999932e+02,9.983907901357729972e-03
2.317899999999999920e+02,8.414501584558828004e-03
2.327500000000000000e+02,7.643609811250679474e-03
2.337199999999999989e+02,7.343150631243001124e-03
2.346800000000000068e+02,7.291036228971287982e-03
2.356399999999999864e+02,7.287840052401271980e-03
2.366100000000000136e+02,7.096236699994887265e-03
2.375699999999999932e+02,6.796149168425576897e-03
2.385399999999999920e+02,6.592002681223840810e-03
2.395000000000000000e+02,6.559083920794375050e-03
2.404699999999999989e+02,6.620693940666667367e-03
2.414300000000000068e+02,6.789561699855247920e-03
2.423899999999999864e+02,6.995519973194100349e-03
2.433600000000000136e+02,7.189752738302077235e-03
2.443199999999999932e+02,7.346802077150178106e-03
2.452899999999999920e+02,7.578543460901534905e-03
2.462500000000000000e+02,7.956509922733220191e-03
2.472100000000000080e+02,8.428122499825503600e-03
2.481800000000000068e+02,8.802474680593943418e-03
2.491399999999999864e+02,8.869566514932383794e-03
2.501100000000000136e+02,8.590709400405528370e-03
2.510699999999999932e+02,7.966813875687374716e-03
2.520399999999999920e+02,7.203113499661862804e-03
2.530000000000000000e+02,6.588444147426393734e-03
2.539600000000000080e+02,6.495439125721910734e-03
2.549300000000000068e+02,6.994163456393903862e-03
2.558899999999999864e+02,7.742310345273228922e-03
2.568600000000000136e+02,8.286320038161872764e-03
2.578199999999999932e+02,8.274733898095515752e-03
2.587900000000000205e+02,7.785523767446035463e-03
2.597500000000000000e+02,7.159686379637258437e-03
2.607099999999999795e+02,6.750232003863756644e-03
2.616800000000000068e+02,6.722887970009942468e-03
2.626399999999999864e+02,6.924730236893745540e-03
2.636100000000000136e+02,7.110154934012186644e-03
2.645699999999999932e+02,7.117764435788018901e-03
2.655400000000000205e+02,7.034115663519792568e-03
2.665000000000000000e+02,6.993029928656933902e-03
2.674599999999999795e+02,7.009568284164813950e-03
2.684300000000000068e+02,7.053357761416882352e-03
2.693899999999999864e+02,7.113871418395963618e-03
2.703600000000000136e+02,7.210146946358064572e-03
2.713199999999999932e+02,7.289020036193092147e-03
2.722799999999999727e+02,7.170417728295361628e-03
2.732500000000000000e+02,6.803219779965762222e-03
2.742099999999999795e+02,6.327444740363629555e-03
2.751800000000000068e+02,5.989579145033010858e-03
2.761399999999999864e+02,5.987943891904069608e-03
2.771100000000000136e+02,6.298344667638384672e-03
2.780699999999999932e+02,6.746441189792292716e-03
2.790299999999999727e+02,7.122874601815717445e-03
2.800000000000000000e+02,7.358862068975585528e-03
2.809599999999999795e+02,7.529235004339569076e-03
2.819300000000000068e+02,7.647094015360559292e-03
2.828899999999999864e+02,7.661579013246411739e-03
2.838600000000000136e+02,7.529123509808080712e-03
2.848199999999999932e+02,7.288620514121922980e-03
2.857799999999999727e+02,7.040731005722937474e-03
2.867500000000000000e+02,6.882501683082947914e-03
2.877099999999999795e+02,6.836742469107514805e-03
2.886800000000000068e+02,6.895769532333118935e-03
2.896399999999999864e+02,7.086991945090187484e-03
2.906100000000000136e+02,7.436824620136532268e-03
2.915699999999999932e+02,7.803502260652424478e-03
2.925299999999999727e+02,8.037083304173802886e-03
2.935000000000000000e+02,7.892558517699160489e-03
2.944599999999999795e+02,7.383539525284043420e-03
2.954300000000000068e+02,6.795368706705031715e-03
2.963899999999999864e+02,6.441457190047361787e-03
2.973600000000000136e+02,6.545295763730456066e-03
2.983199999999999932e+02,7.046909661010895831e-03
2.992799999999999727e+02,7.688727931669938481e-03
3.002500000000000000e+02,8.074062323792543031e-03
3.012099999999999795e+02,7.929983515443940825e-03
3.021800000000000068e+02,7.299314697936340988e-03
3.031399999999999864e+02,6.456834144185401303e-03
3.041000000000000227e+02,5.841895346832089685e-03
3.050699999999999932e+02,5.728180215898898836e-03
3.060299999999999727e+02,6.197302748454006256e-03
3.070000000000000000e+02,7.028828964483743724e-03
3.079599999999999795e+02,7.809411470822696412e-03
3.089300000000000068e+02,8.256160767387487123e-03
3.098899999999999864e+02,8.357899527393816350e-03
3.108500000000000227e+02,8.248876457995241163e-03
3.118199999999999932e+02,8.000271526352371182e-03
3.127799999999999727e+02,7.619861476038331492e-03
3.137500000000000000e+02,7.071029644661822565e-03
3.147099999999999795e+02,6.426043071065634486e-03
3.156800000000000068e+02,5.932029384350005936e-03
3.166399999999999864e+02,5.803448315881674230e-03
3.176000000000000227e+02,6.083150930605828351e-03
3.185699999999999932e+02,6.606543426375333788e-03
3.195299999999999727e+02,7.072088842711160214e-03
3.205000000000000000e+02,7.282887836959931957e-03
3.214599999999999795e+02,7.270391158219442936e-03
3.224300000000000068e+02,7.214197914336456692e-03
