# wavenumber, intensity
2.009300000000000068e+02,1.930555020737840036e-02
2.019000000000000057e+02,1.759590128504636905e-02
2.028600000000000136e+02,1.488660517569110643e-02
2.038199999999999932e+02,1.344494158874050271e-02
2.047899999999999920e+02,1.498250771095928358e-02
2.057500000000000000e+02,1.931671886765022605e-02
2.067199999999999989e+02,2.427022806904267915e-02
2.076800000000000068e+02,2.701496800512176791e-02
2.086500000000000057e+02,2.598835767184453846e-02
2.096100000000000136e+02,2.158958290721603099e-02
2.105699999999999932e+02,1.608148512842918001e-02
2.115399999999999920e+02,1.249446984620105304e-02
2.125000000000000000e+02,1.229799727584674450e-02
2.134699999999999989e+02,1.528285298925777941e-02
2.144300000000000068e+02,1.954638486303049774e-02
2.154000000000000057e+02,2.233223630417983246e-02
2.163600000000000136e+02,2.226755809245295481e-02
2.173199999999999932e+02,1.970874717803834664e-02
2.182899999999999920e+02,1.638484136084982640e-02
2.192500000000000000e+02,1.427580864851027247e-02
2.202199999999999989e+02,1.430485550003971797e-02
2.211800000000000068e+02,1.583413889379228084e-02
2.221399999999999864e+02,1.802133139098648432e-02
2.231100000000000136e+02,2.054947016375735167e-02
2.240699999999999932e+02,2.336873381898617666e-02
2.250399999999999920e+02,2.565629839926368561e-02
2.260000000000000000e+02,2.649883420857258864e-02
2.269699999999999989e+02,2.556839729225002245e-02
2.279300000000000068e+02,2.370103271767355982e-02
2.288899999999999864e+02,2.197771468873848180e-02
2.298600000000000136e+02,2.145799691911620330e-02
2.308199999999999932e+02,2.203245362630498055e-02
2.317899999999999920e+02,2.251497725677327824e-02
2.327500000000000000e+02,2.184328444293968940e-02
2.337199999999999989e+02,2.025310476253348868e-02
2.346800000000000068e+02,1.866236248170282871e-02
2.356399999999999864e+02,1.785324930500059581e-02
2.366100000000000136e+02,1.745823087754456646e-02
2.375699999999999932e+02,1.699374171622940882e-02
2.385399999999999920e+02,1.589486848402436869e-02
2.395000000000000000e+02,1.414432684567542078e-02
2.404699999999999989e+02,1.247284098544933911e-02
2.414300000000000068e+02,1.193257788181854850e-02
2.423899999999999864e+02,1.284634515594350497e-02
2.433600000000000136e+02,1.504601904773307519e-02
2.443199999999999932e+02,1.801475730084447016e-02
