# wavenumber, intensity
2.009300000000000068e+02,4.013309839428149534e-02
2.019000000000000057e+02,4.357582111633576116e-02
2.028600000000000136e+02,4.663804580503031622e-02
2.038199999999999932e+02,4.900873379132904273e-02
2.047899999999999920e+02,5.260865615312940863e-02
2.057500000000000000e+02,5.804940350430744939e-02
2.067199999999999989e+02,6.700874037083595636e-02
2.076800000000000068e+02,7.884367670017296270e-02
2.086500000000000057e+02,8.916633832389982139e-02
2.096100000000000136e+02,9.410038254781379063e-02
2.105699999999999932e+02,9.615843253841251104e-02
2.115399999999999920e+02,9.754954306580335133e-02
2.125000000000000000e+02,9.865741081667148138e-02
2.134699999999999989e+02,1.050369426745234869e-01
2.144300000000000068e+02,1.158425300943003861e-01
2.154000000000000057e+02,1.274824497939306411e-01
2.163600000000000136e+02,1.373211531449002598e-01
2.173199999999999932e+02,1.440127460261758641e-01
2.182899999999999920e+02,1.503040213702523387e-01
2.192500000000000000e+02,1.570592836484370758e-01
2.202199999999999989e+02,1.639819488655866464e-01
2.211800000000000068e+02,1.714873965720326854e-01
2.221399999999999864e+02,1.790567566110853326e-01
2.231100000000000136e+02,1.823330177699950261e-01
2.240699999999999932e+02,1.831066971044927050e-01
2.250399999999999920e+02,1.835804419557110767e-01
2.260000000000000000e+02,1.830564903940519461e-01
2.269699999999999989e+02,1.829915253400986042e-01
2.279300000000000068e+02,1.829171060386551029e-01
2.288899999999999864e+02,1.830608126249708700e-01
2.298600000000000136e+02,1.831213947140812315e-01
2.308199999999999932e+02,1.830253946250047503e-01
2.317899999999999920e+02,1.837623299355307382e-01
2.327500000000000000e+02,1.818380362900461622e-01
2.337199999999999989e+02,1.815497323531970464e-01
2.346800000000000068e+02,1.849483217572008009e-01
2.356399999999999864e+02,1.852672153470641403e-01
2.366100000000000136e+02,1.844649910683230920e-01
2.375699999999999932e+02,1.751644611395319351e-01
2.385399999999999920e+02,1.526642023877126941e-01
2.395000000000000000e+02,1.192092645552124269e-01
2.404699999999999989e+02,8.287703683235285446e-02
2.414300000000000068e+02,5.303618248824398806e-02
2.423899999999999864e+02,3.516394996234186582e-02
2.433600000000000136e+02,2.788617349203048948e-02
2.443199999999999932e+02,2.493804760174088767e-02
2.452899999999999920e+02,2.555947711129315583e-02
2.462500000000000000e+02,2.415794059363046697e-02
2.472100000000000080e+02,1.972113512717134365e-02
2.481800000000000068e+02,1.974786817601709848e-02
2.491399999999999864e+02,1.941763758702201928e-02
2.501100000000000136e+02,1.936243045017866857e-02
2.510699999999999932e+02,1.931456199580902297e-02
2.520399999999999920e+02,1.922870447202729843e-02
2.530000000000000000e+02,1.914071113858766340e-02
2.539600000000000080e+02,1.914564070874581747e-02
2.549300000000000068e+02,1.932703269485393921e-02
2.558899999999999864e+02,1.965944970511011858e-02
2.568600000000000136e+02,2.008684445005670671e-02
2.578199999999999932e+02,2.047901351912959425e-02
2.587900000000000205e+02,2.053701441647334813e-02
2.597500000000000000e+02,2.011667492902224560e-02
2.607099999999999795e+02,1.931394453424930754e-02
2.616800000000000068e+02,1.855985189021561524e-02
2.626399999999999864e+02,1.831694656149690167e-02
2.636100000000000136e+02,1.863017165179422716e-02
2.645699999999999932e+02,1.920560533629620328e-02
2.655400000000000205e+02,1.962337375430160680e-02
2.665000000000000000e+02,1.974845527061518460e-02
2.674599999999999795e+02,1.972913176048787451e-02
2.684300000000000068e+02,1.988301127906005536e-02
2.693899999999999864e+02,2.017216549084377766e-02
2.703600000000000136e+02,2.027171851446959300e-02
2.713199999999999932e+02,2.005689250324351608e-02
2.722799999999999727e+02,1.949567055693892867e-02
2.732500000000000000e+02,1.885457337835865985e-02
2.742099999999999795e+02,1.854637908142590247e-02
2.751800000000000068e+02,1.866970943626632129e-02
2.761399999999999864e+02,1.912341209259098979e-02
2.771100000000000136e+02,1.961656143250181325e-02
2.780699999999999932e+02,1.993153768427231506e-02
2.790299999999999727e+02,1.997674396831023921e-02
2.800000000000000000e+02,1.990348873374192182e-02
2.809599999999999795e+02,1.975808159755642474e-02
2.819300000000000068e+02,1.973540759929285834e-02
2.828899999999999864e+02,1.977021826001976873e-02
2.838600000000000136e+02,1.973611616173865171e-02
2.848199999999999932e+02,1.962690644420961306e-02
2.857799999999999727e+02,1.948315936861131845e-02
2.867500000000000000e+02,1.938512469308355940e-02
2.877099999999999795e+02,1.944177932178036902e-02
2.886800000000000068e+02,1.962201736333401419e-02
2.896399999999999864e+02,1.988540014673430625e-02
2.906100000000000136e+02,2.015468424307549633e-02
2.915699999999999932e+02,2.037215217999216801e-02
2.925299999999999727e+02,2.040992868067049645e-02
2.935000000000000000e+02,2.012654419165922290e-02
2.944599999999999795e+02,1.951800039630021896e-02
2.954300000000000068e+02,1.887530389105676609e-02
2.963899999999999864e+02,1.853427278592453126e-02
2.973600000000000136e+02,1.867856646683802371e-02
2.983199999999999932e+02,1.940470126122701561e-02
2.992799999999999727e+02,2.035184680476143440e-02
3.002500000000000000e+02,2.094548042179816133e-02
3.012099999999999795e+02,2.081013487234227230e-02
3.021800000000000068e+02,1.988510659943552167e-02
3.031399999999999864e+02,1.866327164033100561e-02
3.041000000000000227e+02,1.778921937423435726e-02
3.050699999999999932e+02,1.763495520747709877e-02
3.060299999999999727e+02,1.830443537316927063e-02
3.070000000000000000e+02,1.939092478281781093e-02
3.079599999999999795e+02,2.044059931225014962e-02
3.089300000000000068e+02,2.106872979807347321e-02
3.098899999999999864e+02,2.113427182430397885e-02
3.108500000000000227e+02,2.061226374821049229e-02
3.118199999999999932e+02,1.975845612342067709e-02
3.127799999999999727e+02,1.888638783217216899e-02
3.137500000000000000e+02,1.821124928923464892e-02
3.147099999999999795e+02,1.800848908422723535e-02
3.156800000000000068e+02,1.832053998532882921e-02
3.166399999999999864e+02,1.897777214303050797e-02
3.176000000000000227e+02,1.970996008517031384e-02
3.185699999999999932e+02,2.009512450835117606e-02
3.195299999999999727e+02,2.011437716223392347e-02
