# wavenumber, intensity
2.009300000000000068e+02,3.230962876708548537e-02
2.019000000000000057e+02,3.485419612409614704e-02
2.028600000000000136e+02,3.753306163187290073e-02
2.038199999999999932e+02,4.236280462446999351e-02
2.047899999999999920e+02,4.956699658986878088e-02
2.057500000000000000e+02,5.847492306412573754e-02
2.067199999999999989e+02,6.604219690038394541e-02
2.076800000000000068e+02,6.757470403947926640e-02
2.086500000000000057e+02,6.132191078211253477e-02
2.096100000000000136e+02,4.868690565305501539e-02
2.105699999999999932e+02,3.509828384485388919e-02
2.115399999999999920e+02,2.470786548005252103e-02
2.125000000000000000e+02,1.971377082813462536e-02
2.134699999999999989e+02,1.993756411322680430e-02
2.144300000000000068e+02,2.193085475061680098e-02
2.154000000000000057e+02,2.213834594804499345e-02
2.163600000000000136e+02,2.542792980121406227e-02
2.173199999999999932e+02,2.689800105353581591e-02
2.182899999999999920e+02,2.150633507998794478e-02
2.192500000000000000e+02,2.401940724722200979e-02
2.202199999999999989e+02,2.857722698162046271e-02
2.211800000000000068e+02,3.703146746513961973e-02
2.221399999999999864e+02,6.987618176273141524e-02
2.231100000000000136e+02,1.202619423881945981e-01
2.240699999999999932e+02,1.695579029083098266e-01
2.250399999999999920e+02,2.101299176578199368e-01
2.260000000000000000e+02,2.351460811222909342e-01
2.269699999999999989e+02,2.382914968532516553e-01
2.279300000000000068e+02,2.334422357148767391e-01
2.288899999999999864e+02,2.127314868723785279e-01
2.298600000000000136e+02,1.795357786464792660e-01
2.308199999999999932e+02,1.414616429621026461e-01
2.317899999999999920e+02,9.025700740248125686e-02
2.327500000000000000e+02,4.581263689040378229e-02
2.337199999999999989e+02,2.565748981119392660e-02
2.346800000000000068e+02,1.822140896614640043e-02
2.356399999999999864e+02,1.774620865563025437e-02
2.366100000000000136e+02,2.315572929662612287e-02
2.375699999999999932e+02,2.449516205051588749e-02
2.385399999999999920e+02,2.087365882059393288e-02
2.395000000000000000e+02,2.254611993678831694e-02
2.404699999999999989e+02,2.361008067869942509e-02
2.414300000000000068e+02,2.580199062907217664e-02
2.423899999999999864e+02,2.850835897862431106e-02
2.433600000000000136e+02,3.063616956389158749e-02
2.443199999999999932e+02,3.175757575757581774e-02
2.452899999999999920e+02,3.182300590534813817e-02
2.462500000000000000e+02,3.023937453214699950e-02
2.472100000000000080e+02,2.698949236186243619e-02
2.481800000000000068e+02,2.337087249438625849e-02
2.491399999999999864e+02,2.018298261665179422e-02
2.501100000000000136e+02,1.752285896476256724e-02
2.510699999999999932e+02,1.604147605977489580e-02
2.520399999999999920e+02,1.731780753555711011e-02
2.530000000000000000e+02,2.043860378718561147e-02
2.539600000000000080e+02,2.372852033602258423e-02
2.549300000000000068e+02,2.588971138650932036e-02
2.558899999999999864e+02,2.669505669688709143e-02
2.568600000000000136e+02,2.631290027447449886e-02
2.578199999999999932e+02,2.509711941001990798e-02
2.587900000000000205e+02,2.367783969613798667e-02
2.597500000000000000e+02,2.224381047436899475e-02
2.607099999999999795e+02,2.126490892456210993e-02
2.616800000000000068e+02,1.871036069755348252e-02
2.626399999999999864e+02,2.153350522609499829e-02
2.636100000000000136e+02,3.023870914081265571e-02
2.645699999999999932e+02,4.123230474922950223e-02
