# wavenumber, intensity
2.009300000000000068e+02,1.045896679139626979e-02
2.019000000000000057e+02,9.645563653421160288e-03
2.028600000000000136e+02,8.430082953540796870e-03
2.038199999999999932e+02,7.634050221147569738e-03
2.047899999999999920e+02,8.020714426111155010e-03
2.057500000000000000e+02,9.909253573210636754e-03
2.067199999999999989e+02,1.258263318106554209e-02
2.076800000000000068e+02,1.462406515432359763e-02
2.086500000000000057e+02,1.495141671519044195e-02
2.096100000000000136e+02,1.335707442257393247e-02
2.105699999999999932e+02,1.074110157484586305e-02
2.115399999999999920e+02,8.595766947284986040e-03
2.125000000000000000e+02,7.867796017617811541e-03
2.134699999999999989e+02,8.666502104036325968e-03
2.144300000000000068e+02,1.026923540258958302e-02
2.154000000000000057e+02,1.120081613789418971e-02
2.163600000000000136e+02,1.087219825143696805e-02
2.173199999999999932e+02,9.891985496969960684e-03
2.182899999999999920e+02,9.384291264305184843e-03
2.192500000000000000e+02,1.044415461933138889e-02
2.202199999999999989e+02,1.336787016801610842e-02
2.211800000000000068e+02,1.727724750856001260e-02
2.221399999999999864e+02,2.125979032769719293e-02
2.231100000000000136e+02,2.478177436672477502e-02
2.240699999999999932e+02,2.782211978146055184e-02
2.250399999999999920e+02,2.975017084523400024e-02
2.260000000000000000e+02,2.951499243799408229e-02
2.269699999999999989e+02,2.666288184545724874e-02
2.279300000000000068e+02,2.219472234890962001e-02
2.288899999999999864e+02,1.782766424096300303e-02
2.298600000000000136e+02,1.498430280705422696e-02
2.308199999999999932e+02,1.401173917080341357e-02
2.317899999999999920e+02,1.392207308602421562e-02
2.327500000000000000e+02,1.338796509229436653e-02
2.337199999999999989e+02,1.177654659095022163e-02
2.346800000000000068e+02,9.734104115453005163e-03
2.356399999999999864e+02,8.499423873025480775e-03
2.366100000000000136e+02,8.409514756061824137e-03
2.375699999999999932e+02,9.304192972879861065e-03
2.385399999999999920e+02,1.073053607041923700e-02
2.395000000000000000e+02,1.219183742897181691e-02
2.404699999999999989e+02,1.360537656775742156e-02
2.414300000000000068e+02,1.506965826835744357e-02
2.423899999999999864e+02,1.683418704570869076e-02
2.433600000000000136e+02,1.896612932080654970e-02
2.443199999999999932e+02,2.117086613063770897e-02
