# wavenumber, intensity
2.009300000000000068e+02,1.709155054283132899e-02
2.019000000000000057e+02,1.591022757273394955e-02
2.028600000000000136e+02,1.540476781238792232e-02
2.038199999999999932e+02,1.616291516917228374e-02
2.047899999999999920e+02,1.768567929409585113e-02
2.057500000000000000e+02,1.931098147480335425e-02
2.067199999999999989e+02,2.017940481075679651e-02
2.076800000000000068e+02,1.953504298309165568e-02
2.086500000000000057e+02,1.787595609864355353e-02
2.096100000000000136e+02,1.572870350119590782e-02
2.105699999999999932e+02,1.410944789449946821e-02
2.115399999999999920e+02,1.367709671083395737e-02
2.125000000000000000e+02,1.412467003886311301e-02
2.134699999999999989e+02,1.520962837839096027e-02
2.144300000000000068e+02,1.573073312044439426e-02
2.154000000000000057e+02,1.720114998225031819e-02
2.163600000000000136e+02,1.828175309714078975e-02
2.173199999999999932e+02,1.803701484275934894e-02
2.182899999999999920e+02,1.909072550260722603e-02
2.192500000000000000e+02,2.150694493421586792e-02
2.202199999999999989e+02,2.741372891964041075e-02
2.211800000000000068e+02,3.851934032637059635e-02
2.221399999999999864e+02,5.478132628512556029e-02
2.231100000000000136e+02,7.317267882170125359e-02
2.240699999999999932e+02,8.969208815514263800e-02
2.250399999999999920e+02,1.013650204255646392e-01
2.260000000000000000e+02,1.053608756047895445e-01
2.269699999999999989e+02,1.040698263440700544e-01
2.279300000000000068e+02,9.669528937210258857e-02
2.288899999999999864e+02,8.406856290608744064e-02
2.298600000000000136e+02,6.876578346092183935e-02
2.308199999999999932e+02,5.121071862219805926e-02
2.317899999999999920e+02,3.574518908354194779e-02
2.327500000000000000e+02,2.485645095026000131e-02
2.337199999999999989e+02,1.920142431911810513e-02
2.346800000000000068e+02,1.720377157377900312e-02
2.356399999999999864e+02,1.733620422974420719e-02
2.366100000000000136e+02,1.756952587585385028e-02
2.375699999999999932e+02,1.656921957248209953e-02
2.385399999999999920e+02,1.631928041877581809e-02
2.395000000000000000e+02,1.638875259430276621e-02
2.404699999999999989e+02,1.650059307164209246e-02
2.414300000000000068e+02,1.713100126697397058e-02
2.423899999999999864e+02,1.799866349570900317e-02
2.433600000000000136e+02,1.904167637076784048e-02
2.443199999999999932e+02,2.006836772436989755e-02
2.452899999999999920e+02,2.068461086869664844e-02
2.462500000000000000e+02,2.054139586047424790e-02
2.472100000000000080e+02,1.967563639978481618e-02
2.481800000000000068e+02,1.847718851727808698e-02
2.491399999999999864e+02,1.745963045029412519e-02
2.501100000000000136e+02,1.680182239510734366e-02
2.510699999999999932e+02,1.654152372648682451e-02
2.520399999999999920e+02,1.660960053878042519e-02
2.530000000000000000e+02,1.671416821381275716e-02
2.539600000000000080e+02,1.689548086667897256e-02
2.549300000000000068e+02,1.723671060283348683e-02
2.558899999999999864e+02,1.788652703222919776e-02
2.568600000000000136e+02,1.859850055111028286e-02
2.578199999999999932e+02,1.904315630146978175e-02
2.587900000000000205e+02,1.867431528678876670e-02
2.597500000000000000e+02,1.736609882992576348e-02
2.607099999999999795e+02,1.550946233862339659e-02
2.616800000000000068e+02,1.408860201346812113e-02
2.626399999999999864e+02,1.370589193392205037e-02
2.636100000000000136e+02,1.463101775763015616e-02
2.645699999999999932e+02,1.627149979896708870e-02
2.655400000000000205e+02,1.788157983531100600e-02
2.665000000000000000e+02,1.880628282167593271e-02
2.674599999999999795e+02,1.888488828382109408e-02
2.684300000000000068e+02,1.853579377307855436e-02
2.693899999999999864e+02,1.828661572659041543e-02
2.703600000000000136e+02,1.803261733438711253e-02
2.713199999999999932e+02,1.766453742692422960e-02
2.722799999999999727e+02,1.747104705856692905e-02
2.732500000000000000e+02,1.742774851459885643e-02
2.742099999999999795e+02,1.730127786517651409e-02
2.751800000000000068e+02,1.718195316685832558e-02
2.761399999999999864e+02,1.701827283121344278e-02
2.771100000000000136e+02,1.711315753108094695e-02
2.780699999999999932e+02,1.759455784658525701e-02
2.790299999999999727e+02,1.833329696930592265e-02
2.800000000000000000e+02,1.947284360987160123e-02
2.809599999999999795e+02,2.064959993665995558e-02
2.819300000000000068e+02,2.123167782363693731e-02
2.828899999999999864e+02,2.093455002240304091e-02
2.838600000000000136e+02,1.985754102493190662e-02
2.848199999999999932e+02,1.857177723100522648e-02
2.857799999999999727e+02,1.756136511512533874e-02
2.867500000000000000e+02,1.724668956413852663e-02
2.877099999999999795e+02,1.716292548640350329e-02
2.886800000000000068e+02,1.720652001651215568e-02
2.896399999999999864e+02,1.754889141349402770e-02
2.906100000000000136e+02,1.840238859122371451e-02
2.915699999999999932e+02,1.964016034666997770e-02
2.925299999999999727e+02,2.089987736024079626e-02
2.935000000000000000e+02,2.135916328268350206e-02
2.944599999999999795e+02,2.024836958147185548e-02
2.954300000000000068e+02,1.787202371134968479e-02
2.963899999999999864e+02,1.569424225770577747e-02
2.973600000000000136e+02,1.467511969255095097e-02
2.983199999999999932e+02,1.536760040989942726e-02
2.992799999999999727e+02,1.709692057709256627e-02
3.002500000000000000e+02,1.891668565204731797e-02
3.012099999999999795e+02,1.976646186115516013e-02
3.021800000000000068e+02,1.904911830801260531e-02
3.031399999999999864e+02,1.726664748674922728e-02
3.041000000000000227e+02,1.571267796587964491e-02
3.050699999999999932e+02,1.499431960311240104e-02
3.060299999999999727e+02,1.524958650734587959e-02
3.070000000000000000e+02,1.638482020700857827e-02
3.079599999999999795e+02,1.781794281512355527e-02
3.089300000000000068e+02,1.890907457986567425e-02
3.098899999999999864e+02,1.946472513287773529e-02
3.108500000000000227e+02,1.978828026807654544e-02
3.118199999999999932e+02,1.975246594508730386e-02
3.127799999999999727e+02,1.910180384100480105e-02
3.137500000000000000e+02,1.780386233158720230e-02
3.147099999999999795e+02,1.629023149328176143e-02
3.156800000000000068e+02,1.521762000418223036e-02
3.166399999999999864e+02,1.506823157074535340e-02
3.176000000000000227e+02,1.574464446904316750e-02
3.185699999999999932e+02,1.673966530562186542e-02
3.195299999999999727e+02,1.749328830283185254e-02
3.205000000000000000e+02,1.776635665922435617e-02
3.214599999999999795e+02,1.795781740833301068e-02
3.224300000000000068e+02,1.868966428235555033e-02
3.233899999999999864e+02,1.985724503879114297e-02
3.243500000000000227e+02,2.099818704259028349e-02
3.253199999999999932e+02,2.139142577198794443e-02
3.262799999999999727e+02,2.078993965094729987e-02
3.272500000000000000e+02,1.951783350321362881e-02
3.282099999999999795e+02,1.812031379941621625e-02
3.291700000000000159e+02,1.685789062684731401e-02
3.301399999999999864e+02,1.596037608166552685e-02
3.311000000000000227e+02,1.547762268666223219e-02
3.320699999999999932e+02,1.539060276138262337e-02
3.330299999999999727e+02,1.568984474933377699e-02
3.340000000000000000e+02,1.628951266979768858e-02
3.349599999999999795e+02,1.695818764471077739e-02
3.359200000000000159e+02,1.736495716909832940e-02
3.368899999999999864e+02,1.729578097971190900e-02
3.378500000000000227e+02,1.717569517417549471e-02
3.388199999999999932e+02,1.725776790253674697e-02
3.397799999999999727e+02,1.748411273247910472e-02
3.407500000000000000e+02,1.787604066611188369e-02
3.417099999999999795e+02,1.803942501561648162e-02
3.426700000000000159e+02,1.794318723625002929e-02
3.436399999999999864e+02,1.774737126250377356e-02
3.446000000000000227e+02,1.748280193671440316e-02
3.455699999999999932e+02,1.701789227760422407e-02
3.465299999999999727e+02,1.622837038993669989e-02
3.475000000000000000e+02,1.514641419554741027e-02
3.484599999999999795e+02,1.440099424280031661e-02
3.494200000000000159e+02,1.508751295360620179e-02
3.503899999999999864e+02,1.748791826856981729e-02
3.513500000000000227e+02,2.082249812639150321e-02
3.523199999999999932e+02,2.362438749895021464e-02
3.532799999999999727e+02,2.502846118157106212e-02
3.542400000000000091e+02,2.478351150851742721e-02
3.552099999999999795e+02,2.322738551719637917e-02
3.561700000000000159e+02,2.094660088669107745e-02
3.571399999999999864e+02,1.862924082597841244e-02
3.581000000000000227e+02,1.696491075847159427e-02
3.590699999999999932e+02,1.603712105949951783e-02
3.600299999999999727e+02,1.586599878660999163e-02
3.609900000000000091e+02,1.643695605145448213e-02
3.619599999999999795e+02,1.725950153564477507e-02
3.629200000000000159e+02,1.776335451408573088e-02
3.638899999999999864e+02,1.750390152015210421e-02
3.648500000000000227e+02,1.696283885548874673e-02
3.658199999999999932e+02,1.627741952177554768e-02
3.667799999999999727e+02,1.603940438115414660e-02
3.677400000000000091e+02,1.623259876337088820e-02
3.687099999999999795e+02,1.660431507198734113e-02
3.696700000000000159e+02,1.698186653594337819e-02
3.706399999999999864e+02,1.714799932818035846e-02
3.716000000000000227e+02,1.736521087150441275e-02
3.725699999999999932e+02,1.791303893366262556e-02
3.735299999999999727e+02,1.824407828984031532e-02
3.744900000000000091e+02,1.798411789109477868e-02
3.754599999999999795e+02,1.682550128634020814e-02
3.764200000000000159e+02,1.533791722839052650e-02
3.773899999999999864e+02,1.431202926574070416e-02
3.783500000000000227e+02,1.444027583200529694e-02
3.793100000000000023e+02,1.547753811919342325e-02
3.802799999999999727e+02,1.702859006239330550e-02
3.812400000000000091e+02,1.874442171833091281e-02
3.822099999999999795e+02,2.047725143547448820e-02
3.831700000000000159e+02,2.195050130748150280e-02
3.841399999999999864e+02,2.227452156375831632e-02
3.851000000000000227e+02,2.056938769261011657e-02
3.860600000000000023e+02,1.761066794937073132e-02
3.870299999999999727e+02,1.486873691211162279e-02
3.879900000000000091e+02,1.373874639550715614e-02
3.889599999999999795e+02,1.478019477239493444e-02
3.899200000000000159e+02,1.721696409889449803e-02
3.908899999999999864e+02,1.909457332243180011e-02
3.918500000000000227e+02,1.909288197305846965e-02
3.928100000000000023e+02,1.725641482303823249e-02
3.937799999999999727e+02,1.533339286881587465e-02
3.947400000000000091e+02,1.501808306181367375e-02
3.957099999999999795e+02,1.682131519663954133e-02
3.966700000000000159e+02,1.967119660767810418e-02
3.976399999999999864e+02,2.237092847806217144e-02
3.986000000000000227e+02,2.367415545427319426e-02
3.995600000000000023e+02,2.331330606538314226e-02
4.005299999999999727e+02,2.206081957038490832e-02
4.014900000000000091e+02,2.074266643595076148e-02
4.024599999999999795e+02,1.983775223725876488e-02
4.034200000000000159e+02,1.916066279921130669e-02
4.043799999999999955e+02,1.817921504135711075e-02
4.053500000000000227e+02,1.713074756456791151e-02
4.063100000000000023e+02,1.608003904985852786e-02
4.072799999999999727e+02,1.514611820940675938e-02
4.082400000000000091e+02,1.418860304519115739e-02
4.092099999999999795e+02,1.380010009404013423e-02
4.101700000000000159e+02,1.397071496211738269e-02
4.111299999999999955e+02,1.480247830039450006e-02
4.121000000000000227e+02,1.584840875312304789e-02
4.130600000000000023e+02,1.697015394153003967e-02
4.140299999999999727e+02,1.786039568440475969e-02
4.149900000000000091e+02,1.814407725811750458e-02
4.159599999999999795e+02,1.790267941874868624e-02
4.169200000000000159e+02,1.783405291790859590e-02
4.178799999999999955e+02,1.792686571479312763e-02
4.188500000000000227e+02,1.795346218369536784e-02
4.198100000000000023e+02,1.755011764178978501e-02
4.207799999999999727e+02,1.649463106509977892e-02
4.217400000000000091e+02,1.496742714807002168e-02
4.227099999999999795e+02,1.384399061028916342e-02
4.236700000000000159e+02,1.378961372792276464e-02
4.246299999999999955e+02,1.497178237270698625e-02
4.256000000000000227e+02,1.683687561087825885e-02
4.265600000000000023e+02,1.854463107355629539e-02
4.275299999999999727e+02,1.954003246374407671e-02
4.284900000000000091e+02,1.975546809022585629e-02
4.294499999999999886e+02,1.921394030448466891e-02
4.304200000000000159e+02,1.852234754555721896e-02
4.313799999999999955e+02,1.799062958618373800e-02
4.323500000000000227e+02,1.763164068160464129e-02
4.333100000000000023e+02,1.738398484955294351e-02
4.342799999999999727e+02,1.700503802236376719e-02
4.352400000000000091e+02,1.635602498392073334e-02
4.361999999999999886e+02,1.573305872583332515e-02
4.371700000000000159e+02,1.566189520093257126e-02
4.381299999999999955e+02,1.630097156180480844e-02
4.391000000000000227e+02,1.741975688880775114e-02
4.400600000000000023e+02,1.854750636749166737e-02
4.410299999999999727e+02,1.925580120148491156e-02
4.419900000000000091e+02,1.909630695554017515e-02
4.429499999999999886e+02,1.833536887228894713e-02
4.439200000000000159e+02,1.761350095957133974e-02
4.448799999999999955e+02,1.725844444228623667e-02
4.458500000000000227e+02,1.725544229714782996e-02
4.468100000000000023e+02,1.771400939610641087e-02
4.477799999999999727e+02,1.856019148779478739e-02
4.487400000000000091e+02,1.938836070865271669e-02
4.496999999999999886e+02,1.967208456609978104e-02
4.506700000000000159e+02,1.918730155184806413e-02
4.516299999999999955e+02,1.870332192854875716e-02
4.526000000000000227e+02,1.830551655584210582e-02
4.535600000000000023e+02,1.783324952695591187e-02
4.545299999999999727e+02,1.739971439872881401e-02
4.554900000000000091e+02,1.679983505959327383e-02
4.564499999999999886e+02,1.594752182642515670e-02
4.574200000000000159e+02,1.468966529716542874e-02
4.583799999999999955e+02,1.404175163581512092e-02
4.593500000000000227e+02,1.452843741811224096e-02
4.603100000000000023e+02,1.626469211773776818e-02
4.612699999999999818e+02,1.831892049962884420e-02
4.622400000000000091e+02,1.981246656412109092e-02
4.631999999999999886e+02,2.043851953481579456e-02
4.641700000000000159e+02,1.977035196471499737e-02
4.651299999999999955e+02,1.818631870872712900e-02
4.661000000000000227e+02,1.655264434861948575e-02
4.670600000000000023e+02,1.612456382212251044e-02
4.680199999999999818e+02,1.705366431685890333e-02
4.689900000000000091e+02,1.825760908483022027e-02
4.699499999999999886e+02,1.877482372332398702e-02
4.709200000000000159e+02,1.790678094098025266e-02
4.718799999999999955e+02,1.713446853319037025e-02
4.728500000000000227e+02,1.616705897513806556e-02
4.738100000000000023e+02,1.499292423987920453e-02
4.747699999999999818e+02,1.506404548104574477e-02
4.757400000000000091e+02,1.709903476381058329e-02
4.766999999999999886e+02,2.161709406218123922e-02
4.776700000000000159e+02,2.964178573341832296e-02
4.786299999999999955e+02,4.145260526153486669e-02
4.796000000000000227e+02,5.504365457299519038e-02
4.805600000000000023e+02,6.925052419143859495e-02
4.815199999999999818e+02,8.172088540784988586e-02
4.824900000000000091e+02,8.914265331107902590e-02
4.834499999999999886e+02,9.206281028859743254e-02
4.844200000000000159e+02,8.800217642835833631e-02
4.853799999999999955e+02,7.711001331259539904e-02
4.863399999999999750e+02,6.201006894107658624e-02
4.873100000000000023e+02,4.566672907744321469e-02
4.882699999999999818e+02,3.164709183467379755e-02
4.892400000000000091e+02,2.220103243346865929e-02
4.901999999999999886e+02,1.729151032254261020e-02
4.911700000000000159e+02,1.574790031658715103e-02
4.921299999999999955e+02,1.690152744068976892e-02
4.930899999999999750e+02,1.787950793232823826e-02
4.940600000000000023e+02,1.745185024317483929e-02
4.950199999999999818e+02,1.741658560873225736e-02
4.959900000000000091e+02,1.697801871611825247e-02
4.969499999999999886e+02,1.706478493899158191e-02
4.979200000000000159e+02,1.791460343183338272e-02
4.988799999999999955e+02,1.910057761270860313e-02
4.998399999999999750e+02,1.994895845858302152e-02
5.008100000000000023e+02,1.987610358430882962e-02
5.017699999999999818e+02,1.941829759256833918e-02
5.027400000000000091e+02,1.887326025687640838e-02
5.036999999999999886e+02,1.827841268212754972e-02
5.046700000000000159e+02,1.741045446725218021e-02
5.056299999999999955e+02,1.605526078153326347e-02
5.065899999999999750e+02,1.459275097804961507e-02
5.075600000000000023e+02,1.401832644698864337e-02
5.085199999999999818e+02,1.517000851931070080e-02
5.094900000000000091e+02,1.754770746893180577e-02
5.104499999999999886e+02,1.984688552387687405e-02
5.114100000000000250e+02,2.071526657609613561e-02
5.123799999999999955e+02,1.977491860802429655e-02
5.133400000000000318e+02,1.816817898669370948e-02
5.143099999999999454e+02,1.707827345024729576e-02
5.152699999999999818e+02,1.733053820934222014e-02
5.162400000000000091e+02,1.869647196358467656e-02
5.172000000000000455e+02,1.975221224268115111e-02
5.181599999999999682e+02,1.971846982267506584e-02
5.191299999999999955e+02,1.880640967287917215e-02
