# wavenumber, intensity
2.009300000000000068e+02,3.166008372202869930e-02
2.019000000000000057e+02,3.144521830600757739e-02
2.028600000000000136e+02,3.119877047948957371e-02
2.038199999999999932e+02,3.125176291363424702e-02
2.047899999999999920e+02,3.178018690303902050e-02
2.057500000000000000e+02,3.266383424205056285e-02
2.067199999999999989e+02,3.349126339002587299e-02
2.076800000000000068e+02,3.367633181448109747e-02
2.086500000000000057e+02,3.296767053419843302e-02
2.096100000000000136e+02,3.163168205786241749e-02
2.105699999999999932e+02,3.039383160863293534e-02
2.115399999999999920e+02,2.983071948000294918e-02
2.125000000000000000e+02,3.013719639174539805e-02
2.134699999999999989e+02,3.104105347277084231e-02
2.144300000000000068e+02,3.205892230551381922e-02
2.154000000000000057e+02,3.239396592014772563e-02
2.163600000000000136e+02,3.213470508718598018e-02
2.173199999999999932e+02,3.151878056665657207e-02
2.182899999999999920e+02,3.159147262312059223e-02
2.192500000000000000e+02,3.255654406748427487e-02
2.202199999999999989e+02,3.491586265799830752e-02
2.211800000000000068e+02,3.880485017002806292e-02
2.221399999999999864e+02,4.400478528280282048e-02
2.231100000000000136e+02,4.987387740657856644e-02
2.240699999999999932e+02,5.544168383667921057e-02
2.250399999999999920e+02,5.905771230159841123e-02
2.260000000000000000e+02,6.018155099911060707e-02
2.269699999999999989e+02,5.839440666356381787e-02
2.279300000000000068e+02,5.427113918008151516e-02
2.288899999999999864e+02,4.862414416917210103e-02
2.298600000000000136e+02,4.290942326705968896e-02
2.308199999999999932e+02,3.776213550745968067e-02
2.317899999999999920e+02,3.412442695552496408e-02
2.327500000000000000e+02,3.198837575247054366e-02
2.337199999999999989e+02,3.124457622734990933e-02
2.346800000000000068e+02,3.143452079594358933e-02
2.356399999999999864e+02,3.176069733000568690e-02
2.366100000000000136e+02,3.173019517297955006e-02
2.375699999999999932e+02,3.170024814620922560e-02
2.385399999999999920e+02,3.161598837549660368e-02
2.395000000000000000e+02,3.158011495815795516e-02
2.404699999999999989e+02,3.155745964231463502e-02
2.414300000000000068e+02,3.158047504264815952e-02
2.423899999999999864e+02,3.163739839914454094e-02
2.433600000000000136e+02,3.167615249240499087e-02
2.443199999999999932e+02,3.172656432103644619e-02
2.452899999999999920e+02,3.175934701316732167e-02
2.462500000000000000e+02,3.175831177025793123e-02
2.472100000000000080e+02,3.168140372455410109e-02
2.481800000000000068e+02,3.159525351026782475e-02
2.491399999999999864e+02,3.146394269949916167e-02
2.501100000000000136e+02,3.131783841759047671e-02
2.510699999999999932e+02,3.115661058709234474e-02
2.520399999999999920e+02,3.109469105829410981e-02
2.530000000000000000e+02,3.113949157028624362e-02
2.539600000000000080e+02,3.138640450593743053e-02
2.549300000000000068e+02,3.186299133227030872e-02
2.558899999999999864e+02,3.239923215581714394e-02
2.568600000000000136e+02,3.273109502412059613e-02
2.578199999999999932e+02,3.269823731438764591e-02
2.587900000000000205e+02,3.231102645923261685e-02
2.597500000000000000e+02,3.187541424718316058e-02
2.607099999999999795e+02,3.146841374858612428e-02
2.616800000000000068e+02,3.116147172771032564e-02
2.626399999999999864e+02,3.102144387157418706e-02
2.636100000000000136e+02,3.096145979691094716e-02
2.645699999999999932e+02,3.098575049648067889e-02
2.655400000000000205e+02,3.116811828725907577e-02
2.665000000000000000e+02,3.151884058073799177e-02
2.674599999999999795e+02,3.194726610650335669e-02
2.684300000000000068e+02,3.228155954511582187e-02
2.693899999999999864e+02,3.237680189278029086e-02
2.703600000000000136e+02,3.226073465876450053e-02
2.713199999999999932e+02,3.199410709727348173e-02
2.722799999999999727e+02,3.155950012109260544e-02
2.732500000000000000e+02,3.112175740914267796e-02
2.742099999999999795e+02,3.080804880055475203e-02
2.751800000000000068e+02,3.070311417869504150e-02
