# wavenumber, intensity
2.009300000000000068e+02,2.070975584554783644e-02
2.019000000000000057e+02,1.995746669454060568e-02
2.028600000000000136e+02,1.815875428107577294e-02
2.038199999999999932e+02,1.777829336535804300e-02
2.047899999999999920e+02,2.073516440494828708e-02
2.057500000000000000e+02,2.700458181738439947e-02
2.067199999999999989e+02,3.405231991716755474e-02
2.076800000000000068e+02,3.802971617793599740e-02
2.086500000000000057e+02,3.654818802262765204e-02
2.096100000000000136e+02,3.017878281163971152e-02
2.105699999999999932e+02,2.240176120920224501e-02
2.115399999999999920e+02,1.720835846377777312e-02
2.125000000000000000e+02,1.599622333580737882e-02
2.134699999999999989e+02,1.758232261999784218e-02
2.144300000000000068e+02,1.942740231699306708e-02
2.154000000000000057e+02,1.957402438919131696e-02
2.163600000000000136e+02,1.842391996490722397e-02
2.173199999999999932e+02,1.814914263688887155e-02
2.182899999999999920e+02,2.034135398341675380e-02
2.192500000000000000e+02,2.593915775831875936e-02
2.202199999999999989e+02,3.551235536811637311e-02
2.211800000000000068e+02,4.839694239358893063e-02
2.221399999999999864e+02,6.370820258604728559e-02
2.231100000000000136e+02,7.960083375673350503e-02
2.240699999999999932e+02,9.341223247256430495e-02
2.250399999999999920e+02,1.016686348288058372e-01
2.260000000000000000e+02,1.022251757262189059e-01
2.269699999999999989e+02,9.545897870406667984e-02
2.279300000000000068e+02,8.372044675278100812e-02
2.288899999999999864e+02,6.915996276733774040e-02
2.298600000000000136e+02,5.410946292179159151e-02
2.308199999999999932e+02,4.081437859251835915e-02
2.317899999999999920e+02,3.086485841380577286e-02
2.327500000000000000e+02,2.415036847750865953e-02
2.337199999999999989e+02,2.039746640619043150e-02
2.346800000000000068e+02,1.907764526464932400e-02
2.356399999999999864e+02,1.926756423403914661e-02
2.366100000000000136e+02,1.968616023803367032e-02
2.375699999999999932e+02,1.970342559888729403e-02
2.385399999999999920e+02,1.913055380602836017e-02
2.395000000000000000e+02,1.777629093948572200e-02
2.404699999999999989e+02,1.614355738164933649e-02
2.414300000000000068e+02,1.546820588248623909e-02
2.423899999999999864e+02,1.640080235869694619e-02
2.433600000000000136e+02,1.849814321723562346e-02
2.443199999999999932e+02,2.054546792732229663e-02
2.452899999999999920e+02,2.168622769753657600e-02
2.462500000000000000e+02,2.135854182813999927e-02
2.472100000000000080e+02,2.017853451083088598e-02
2.481800000000000068e+02,1.943229713579203849e-02
2.491399999999999864e+02,1.937627370972304711e-02
2.501100000000000136e+02,1.982312616769188116e-02
2.510699999999999932e+02,1.987291982438065333e-02
2.520399999999999920e+02,1.924567104450349703e-02
2.530000000000000000e+02,1.809908199008390325e-02
2.539600000000000080e+02,1.770722949607119942e-02
2.549300000000000068e+02,1.907212746891259053e-02
2.558899999999999864e+02,2.176485628678413373e-02
2.568600000000000136e+02,2.373751276101434410e-02
2.578199999999999932e+02,2.312930927609971321e-02
2.587900000000000205e+02,1.985779038445807318e-02
2.597500000000000000e+02,1.558109820332598087e-02
2.607099999999999795e+02,1.221639976109724704e-02
2.616800000000000068e+02,1.195781983346713706e-02
2.626399999999999864e+02,1.467862711190238111e-02
2.636100000000000136e+02,1.932207471611561631e-02
2.645699999999999932e+02,2.436213613808181633e-02
2.655400000000000205e+02,2.892464123870543483e-02
2.665000000000000000e+02,3.238096178917500290e-02
2.674599999999999795e+02,3.393982808150395464e-02
2.684300000000000068e+02,3.367043505416469906e-02
2.693899999999999864e+02,3.313022505219861275e-02
2.703600000000000136e+02,3.333247006528994305e-02
2.713199999999999932e+02,3.401596476299940941e-02
2.722799999999999727e+02,3.355527331733630658e-02
2.732500000000000000e+02,3.104049341197440484e-02
2.742099999999999795e+02,2.713545147272225164e-02
2.751800000000000068e+02,2.402902146965408062e-02
2.761399999999999864e+02,2.298900596998711132e-02
2.771100000000000136e+02,2.366631539666923245e-02
2.780699999999999932e+02,2.438732220571875053e-02
2.790299999999999727e+02,2.343866182417806213e-02
2.800000000000000000e+02,2.114837610826498029e-02
2.809599999999999795e+02,1.922293238626568423e-02
2.819300000000000068e+02,1.881305805940298656e-02
2.828899999999999864e+02,1.928460710312910470e-02
2.838600000000000136e+02,1.962728891739137435e-02
2.848199999999999932e+02,1.928278267066822066e-02
2.857799999999999727e+02,1.895963563324821327e-02
2.867500000000000000e+02,1.904520596551986800e-02
2.877099999999999795e+02,1.906393977201327125e-02
2.886800000000000068e+02,1.891620524099822676e-02
2.896399999999999864e+02,1.933315480594227989e-02
2.906100000000000136e+02,2.133233229839013104e-02
2.915699999999999932e+02,2.476426775157097512e-02
2.925299999999999727e+02,2.762186296625376500e-02
2.935000000000000000e+02,2.742802814182604756e-02
2.944599999999999795e+02,2.369025551043190542e-02
2.954300000000000068e+02,1.895385084739611287e-02
2.963899999999999864e+02,1.623962932516180568e-02
2.973600000000000136e+02,1.736525965545184999e-02
2.983199999999999932e+02,2.191321379473730804e-02
2.992799999999999727e+02,2.667511601387925757e-02
3.002500000000000000e+02,2.828916026357565505e-02
3.012099999999999795e+02,2.507308631941751811e-02
3.021800000000000068e+02,1.798165083726813857e-02
3.031399999999999864e+02,1.025873923173302102e-02
3.041000000000000227e+02,4.937403722251911854e-03
3.050699999999999932e+02,4.021583125013885977e-03
3.060299999999999727e+02,7.956883944112404239e-03
3.070000000000000000e+02,1.499687933052328004e-02
3.079599999999999795e+02,2.248586309583356160e-02
3.089300000000000068e+02,2.817809237519797172e-02
3.098899999999999864e+02,3.163365645367131190e-02
3.108500000000000227e+02,3.276622852698565097e-02
3.118199999999999932e+02,3.200325977132593286e-02
3.127799999999999727e+02,2.837023626222356237e-02
3.137500000000000000e+02,2.190845247099834636e-02
3.147099999999999795e+02,1.552912412735452975e-02
3.156800000000000068e+02,1.235826050955421938e-02
3.166399999999999864e+02,1.423003921817716545e-02
3.176000000000000227e+02,1.933435626146403838e-02
3.185699999999999932e+02,2.409915087353290200e-02
3.195299999999999727e+02,2.591940048971354271e-02
3.205000000000000000e+02,2.477147648471275665e-02
3.214599999999999795e+02,2.310358922823040062e-02
3.224300000000000068e+02,2.354657032951194134e-02
3.233899999999999864e+02,2.607447724892559063e-02
3.243500000000000227e+02,2.808793871259628386e-02
3.253199999999999932e+02,2.784800359475498102e-02
3.262799999999999727e+02,2.580873308650988643e-02
3.272500000000000000e+02,2.341654614287785527e-02
3.282099999999999795e+02,2.149924561942580942e-02
3.291700000000000159e+02,1.978970790480276756e-02
3.301399999999999864e+02,1.807545336479185819e-02
3.311000000000000227e+02,1.649353692575647456e-02
3.320699999999999932e+02,1.576447591486575955e-02
3.330299999999999727e+02,1.646568095695608025e-02
3.340000000000000000e+02,1.823048562565204520e-02
3.349599999999999795e+02,1.949980113686131458e-02
3.359200000000000159e+02,1.934085302096198375e-02
3.368899999999999864e+02,1.806490725519854096e-02
3.378500000000000227e+02,1.770162270362923146e-02
3.388199999999999932e+02,1.975473219956827911e-02
3.397799999999999727e+02,2.380612922090135503e-02
3.407500000000000000e+02,2.829356560049397368e-02
3.417099999999999795e+02,3.076553809054502139e-02
3.426700000000000159e+02,3.041328913044982069e-02
3.436399999999999864e+02,2.814556407936332286e-02
3.446000000000000227e+02,2.531551334501092737e-02
3.455699999999999932e+02,2.271818899536083916e-02
3.465299999999999727e+02,1.988867224124202943e-02
3.475000000000000000e+02,1.630450792342164057e-02
3.484599999999999795e+02,1.335702603625379091e-02
3.494200000000000159e+02,1.408519708008917730e-02
3.503899999999999864e+02,1.993054519114643292e-02
3.513500000000000227e+02,2.918059576352387274e-02
3.523199999999999932e+02,3.769691299797663792e-02
3.532799999999999727e+02,4.206989961438571679e-02
3.542400000000000091e+02,4.118656281463119878e-02
3.552099999999999795e+02,3.590847970399006078e-02
3.561700000000000159e+02,2.925989182806439451e-02
3.571399999999999864e+02,2.399444624959396269e-02
3.581000000000000227e+02,2.120693594043788696e-02
3.590699999999999932e+02,2.012162111770724945e-02
3.600299999999999727e+02,2.018614372914470309e-02
3.609900000000000091e+02,2.069978821453966056e-02
3.619599999999999795e+02,2.096998221222818107e-02
3.629200000000000159e+02,2.050630937693289149e-02
3.638899999999999864e+02,1.949980113686135968e-02
3.648500000000000227e+02,1.854063914407923230e-02
3.658199999999999932e+02,1.729820063791038046e-02
3.667799999999999727e+02,1.588902680411653431e-02
3.677400000000000091e+02,1.466509961267734030e-02
3.687099999999999795e+02,1.422434342903051638e-02
3.696700000000000159e+02,1.523312108509033980e-02
3.706399999999999864e+02,1.770206768715574391e-02
3.716000000000000227e+02,2.109333164595504628e-02
3.725699999999999932e+02,2.400387990036923977e-02
3.735299999999999727e+02,2.482536398985019446e-02
3.744900000000000091e+02,2.303332632929284279e-02
3.754599999999999795e+02,2.012914133931710536e-02
3.764200000000000159e+02,1.835356806926362674e-02
3.773899999999999864e+02,1.938116852852168198e-02
3.783500000000000227e+02,2.307230688627057852e-02
3.793100000000000023e+02,2.759164858476045520e-02
3.802799999999999727e+02,3.189272586318100261e-02
3.812400000000000091e+02,3.551551475115910517e-02
3.822099999999999795e+02,3.863645121721159814e-02
3.831700000000000159e+02,4.103544640880811556e-02
3.841399999999999864e+02,4.053043460384053720e-02
3.851000000000000227e+02,3.536978264601647187e-02
3.860600000000000023e+02,2.742878461382334404e-02
3.870299999999999727e+02,2.077828330873071616e-02
3.879900000000000091e+02,1.903265743005388630e-02
3.889599999999999795e+02,2.303657470903917870e-02
3.899200000000000159e+02,2.988665112606028740e-02
3.908899999999999864e+02,3.476358158697234052e-02
3.918500000000000227e+02,3.407826245680219829e-02
3.928100000000000023e+02,2.785267592179061988e-02
3.937799999999999727e+02,1.974756796478193896e-02
3.947400000000000091e+02,1.398463080295232926e-02
3.957099999999999795e+02,1.206336992610814243e-02
3.966700000000000159e+02,1.358183171417086908e-02
3.976399999999999864e+02,1.709364171047669453e-02
3.986000000000000227e+02,2.038460638225586194e-02
3.995600000000000023e+02,2.156003036923568802e-02
4.005299999999999727e+02,2.068216686686489419e-02
4.014900000000000091e+02,1.951955840546739512e-02
4.024599999999999795e+02,1.958492648560610297e-02
4.034200000000000159e+02,2.090087627046072899e-02
4.043799999999999955e+02,2.283299474536681917e-02
4.053500000000000227e+02,2.441192979477029359e-02
4.063100000000000023e+02,2.444134320591548684e-02
4.072799999999999727e+02,2.213543856819962657e-02
4.082400000000000091e+02,1.824196620065333951e-02
4.092099999999999795e+02,1.486974753681594499e-02
4.101700000000000159e+02,1.309733364980549333e-02
4.111299999999999955e+02,1.359478073481154743e-02
4.121000000000000227e+02,1.615659539899420155e-02
4.130600000000000023e+02,1.961104701864970629e-02
4.140299999999999727e+02,2.213882044300560792e-02
4.149900000000000091e+02,2.245337929835169305e-02
4.159599999999999795e+02,2.120310908210497336e-02
4.169200000000000159e+02,2.000881779357401372e-02
4.178799999999999955e+02,1.959520560508329345e-02
4.188500000000000227e+02,2.007084849725879888e-02
4.198100000000000023e+02,2.110926205622724178e-02
4.207799999999999727e+02,2.121178626088403990e-02
4.217400000000000091e+02,1.914212337773472244e-02
4.227099999999999795e+02,1.605091181129594119e-02
4.236700000000000159e+02,1.382336877271146160e-02
4.246299999999999955e+02,1.409881357601975964e-02
4.256000000000000227e+02,1.672350441258924764e-02
4.265600000000000023e+02,1.975473219956783849e-02
4.275299999999999727e+02,2.139970280440150682e-02
4.284900000000000091e+02,2.059922193740331212e-02
4.294499999999999886e+02,1.780619383251089149e-02
4.304200000000000159e+02,1.531913640088963455e-02
4.313799999999999955e+02,1.561758685255179059e-02
4.323500000000000227e+02,1.835401305278993103e-02
4.333100000000000023e+02,2.172035793406882492e-02
4.342799999999999727e+02,2.363454357283110291e-02
4.352400000000000091e+02,2.332243212688515921e-02
4.361999999999999886e+02,2.157435883881032510e-02
4.371700000000000159e+02,1.996302898862978639e-02
4.381299999999999955e+02,1.973533091778428492e-02
4.391000000000000227e+02,2.130478781805918501e-02
4.400600000000000023e+02,2.379162275791672082e-02
4.410299999999999727e+02,2.599295626675183699e-02
4.419900000000000091e+02,2.847427341087234789e-02
