# wavenumber, intensity
2.009300000000000068e+02,2.328809875089175169e-02
2.019000000000000057e+02,2.233602753401050037e-02
2.028600000000000136e+02,2.229219621555615302e-02
2.038199999999999932e+02,2.600476234147562626e-02
2.047899999999999920e+02,3.531047960243880596e-02
2.057500000000000000e+02,4.950407612171207894e-02
2.067199999999999989e+02,6.490490474744220473e-02
2.076800000000000068e+02,7.648874333090031896e-02
2.086500000000000057e+02,8.165213373378214790e-02
2.096100000000000136e+02,8.157424532816669183e-02
2.105699999999999932e+02,8.048938201582754581e-02
2.115399999999999920e+02,8.293786513530930493e-02
2.125000000000000000e+02,9.078309842979166711e-02
2.134699999999999989e+02,1.028642773914609371e-01
2.144300000000000068e+02,1.164734817850696519e-01
2.154000000000000057e+02,1.264357143080768187e-01
2.163600000000000136e+02,1.318863754775538299e-01
2.173199999999999932e+02,1.357549856788428932e-01
2.182899999999999920e+02,1.422011293971536527e-01
2.192500000000000000e+02,1.539994665407815044e-01
2.202199999999999989e+02,1.705627032591468251e-01
2.211800000000000068e+02,1.885168970878043360e-01
2.221399999999999864e+02,2.044354545273350532e-01
2.231100000000000136e+02,2.161373474981278797e-01
2.240699999999999932e+02,2.233677969165183130e-01
2.250399999999999920e+02,2.247452762781902147e-01
2.260000000000000000e+02,2.184193632409014985e-01
2.269699999999999989e+02,2.028828407948004564e-01
2.279300000000000068e+02,1.816428634862897740e-01
2.288899999999999864e+02,1.592844239453695687e-01
2.298600000000000136e+02,1.403373820286540341e-01
2.308199999999999932e+02,1.265772879394595485e-01
2.317899999999999920e+02,1.161460450367545749e-01
2.327500000000000000e+02,1.058703116811449407e-01
2.337199999999999989e+02,9.460917545272026774e-02
2.346800000000000068e+02,8.307863697428231886e-02
2.356399999999999864e+02,7.291106923294135567e-02
2.366100000000000136e+02,6.366766269647002041e-02
2.375699999999999932e+02,5.485878946603556933e-02
2.385399999999999920e+02,4.619599517672207806e-02
2.395000000000000000e+02,3.755072577867225175e-02
2.404699999999999989e+02,2.967250445357517627e-02
2.414300000000000068e+02,2.370178545424863475e-02
2.423899999999999864e+02,2.034590240934023436e-02
2.433600000000000136e+02,1.931025387878506153e-02
2.443199999999999932e+02,1.928830003896696982e-02
2.452899999999999920e+02,1.971832803526740729e-02
2.462500000000000000e+02,2.016145197427659727e-02
2.472100000000000080e+02,2.100031773887826858e-02
2.481800000000000068e+02,2.234694718303187333e-02
2.491399999999999864e+02,2.320440689544501708e-02
2.501100000000000136e+02,2.261012599671403944e-02
2.510699999999999932e+02,2.035980014446063524e-02
2.520399999999999920e+02,1.759155457545192106e-02
2.530000000000000000e+02,1.566996361160628848e-02
2.539600000000000080e+02,1.637431915415624162e-02
2.549300000000000068e+02,1.990148033023724297e-02
2.558899999999999864e+02,2.426342194768460470e-02
2.568600000000000136e+02,2.720004392295165274e-02
2.578199999999999932e+02,2.716071791423417189e-02
2.587900000000000205e+02,2.417472843482001282e-02
2.597500000000000000e+02,1.949527702271493593e-02
2.607099999999999795e+02,1.515032576825705267e-02
2.616800000000000068e+02,1.360538633450987175e-02
2.626399999999999864e+02,1.577263122077286056e-02
2.636100000000000136e+02,2.022456449117935803e-02
2.645699999999999932e+02,2.439739764146248505e-02
2.655400000000000205e+02,2.697943646822224123e-02
2.665000000000000000e+02,2.761964861791274192e-02
2.674599999999999795e+02,2.719275143007348142e-02
2.684300000000000068e+02,2.693617785863236871e-02
2.693899999999999864e+02,2.765603472112370884e-02
2.703600000000000136e+02,2.859982074976116090e-02
2.713199999999999932e+02,2.848306450251945898e-02
2.722799999999999727e+02,2.665081612158676228e-02
2.732500000000000000e+02,2.352642199984009141e-02
2.742099999999999795e+02,2.024354024490130147e-02
2.751800000000000068e+02,1.767123746884387975e-02
2.761399999999999864e+02,1.660344088067653920e-02
2.771100000000000136e+02,1.698723218128988036e-02
2.780699999999999932e+02,1.819347159238022746e-02
2.790299999999999727e+02,1.923637443522321216e-02
2.800000000000000000e+02,1.955732048307025003e-02
2.809599999999999795e+02,1.967541305099681712e-02
2.819300000000000068e+02,2.001250948883154593e-02
2.828899999999999864e+02,2.097698939778438326e-02
2.838600000000000136e+02,2.248176284981136946e-02
2.848199999999999932e+02,2.392021661529203369e-02
2.857799999999999727e+02,2.459017144536214047e-02
2.867500000000000000e+02,2.396007715228389706e-02
2.877099999999999795e+02,2.170914041057460039e-02
2.886800000000000068e+02,1.870169343902495715e-02
2.896399999999999864e+02,1.721318491875866927e-02
2.906100000000000136e+02,1.849941266796864200e-02
2.915699999999999932e+02,2.211763455355626740e-02
2.925299999999999727e+02,2.616218091811875826e-02
2.935000000000000000e+02,2.742332401905092643e-02
2.944599999999999795e+02,2.499561114106678070e-02
2.954300000000000068e+02,2.032868296280571432e-02
2.963899999999999864e+02,1.637519730774949361e-02
2.973600000000000136e+02,1.573998681547809225e-02
2.983199999999999932e+02,1.870238068966162751e-02
2.992799999999999727e+02,2.333101373516162369e-02
3.002500000000000000e+02,2.681713077593080724e-02
3.012099999999999795e+02,2.719824943517543808e-02
3.021800000000000068e+02,2.378692817215282904e-02
3.031399999999999864e+02,1.798099660353186247e-02
3.041000000000000227e+02,1.261253824645335204e-02
3.050699999999999932e+02,9.953260084124304977e-03
3.060299999999999727e+02,1.168608620612335627e-02
3.070000000000000000e+02,1.693580292522831737e-02
3.079599999999999795e+02,2.325346895486476648e-02
3.089300000000000068e+02,2.820732427440259676e-02
3.098899999999999864e+02,3.036926205851887828e-02
3.108500000000000227e+02,2.959866319060411310e-02
3.118199999999999932e+02,2.674527490369170771e-02
3.127799999999999727e+02,2.327778999132493545e-02
3.137500000000000000e+02,2.009845399914603550e-02
3.147099999999999795e+02,1.801856630506346382e-02
3.156800000000000068e+02,1.744490292546563293e-02
3.166399999999999864e+02,1.849891632028593386e-02
3.176000000000000227e+02,2.051672237342149277e-02
3.185699999999999932e+02,2.250398395376656049e-02
3.195299999999999727e+02,2.370850523826261921e-02
3.205000000000000000e+02,2.415010195363245446e-02
3.214599999999999795e+02,2.418820618343874712e-02
3.224300000000000068e+02,2.467348149489856715e-02
3.233899999999999864e+02,2.655078297319711858e-02
3.243500000000000227e+02,2.910262095248452793e-02
3.253199999999999932e+02,3.036658941714932489e-02
3.262799999999999727e+02,2.883340960542755266e-02
3.272500000000000000e+02,2.445119409416586162e-02
3.282099999999999795e+02,1.980228715485095325e-02
3.291700000000000159e+02,1.716752093193626982e-02
3.301399999999999864e+02,1.710822647413108924e-02
3.311000000000000227e+02,1.818835539318758993e-02
3.320699999999999932e+02,1.886468638195330783e-02
3.330299999999999727e+02,1.902771750547316287e-02
3.340000000000000000e+02,1.929467619766227215e-02
3.349599999999999795e+02,2.032803389275754727e-02
3.359200000000000159e+02,2.150067438377828433e-02
3.368899999999999864e+02,2.173315600230602690e-02
3.378500000000000227e+02,2.057303874512991793e-02
3.388199999999999932e+02,1.895005818340305195e-02
3.397799999999999727e+02,1.860513472441508581e-02
3.407500000000000000e+02,2.009784310968965731e-02
3.417099999999999795e+02,2.233744021587599077e-02
3.426700000000000159e+02,2.402391510041621339e-02
3.436399999999999864e+02,2.471223479475144480e-02
3.446000000000000227e+02,2.435337542005314854e-02
3.455699999999999932e+02,2.231701359969740298e-02
3.465299999999999727e+02,1.867660879074559133e-02
3.475000000000000000e+02,1.386493799204878592e-02
3.484599999999999795e+02,1.122631552944477508e-02
3.494200000000000159e+02,1.412319150949167997e-02
3.503899999999999864e+02,2.277029357590816885e-02
3.513500000000000227e+02,3.360392172703811214e-02
3.523199999999999932e+02,4.182550110689303713e-02
3.532799999999999727e+02,4.397495383775692351e-02
3.542400000000000091e+02,3.988493438932788626e-02
3.552099999999999795e+02,3.217463130339669186e-02
3.561700000000000159e+02,2.444222165528311258e-02
3.571399999999999864e+02,1.939577840259892189e-02
3.581000000000000227e+02,1.742733985361099788e-02
3.590699999999999932e+02,1.720234163091733173e-02
3.600299999999999727e+02,1.857050492838861755e-02
3.609900000000000091e+02,2.042848702764775773e-02
3.619599999999999795e+02,2.173724132554158764e-02
3.629200000000000159e+02,2.186132824625329138e-02
3.638899999999999864e+02,2.061141023907253275e-02
3.648500000000000227e+02,1.850922507985321847e-02
3.658199999999999932e+02,1.669522702141264942e-02
3.667799999999999727e+02,1.632842608378862539e-02
3.677400000000000091e+02,1.785049534353285242e-02
3.687099999999999795e+02,1.957759437688436424e-02
3.696700000000000159e+02,1.996852544801324542e-02
3.706399999999999864e+02,1.923248001494301529e-02
3.716000000000000227e+02,1.855450726076513651e-02
3.725699999999999932e+02,1.865805302352444364e-02
3.735299999999999727e+02,1.906624172177917576e-02
3.744900000000000091e+02,1.852617726225169389e-02
3.754599999999999795e+02,1.635702334643957326e-02
3.764200000000000159e+02,1.370702306772119371e-02
3.773899999999999864e+02,1.280332665962059455e-02
3.783500000000000227e+02,1.483323596009885129e-02
3.793100000000000023e+02,1.857630837821885525e-02
3.802799999999999727e+02,2.186140460743554031e-02
3.812400000000000091e+02,2.429927352262347892e-02
3.822099999999999795e+02,2.668044426019336446e-02
3.831700000000000159e+02,2.931135424341705167e-02
3.841399999999999864e+02,3.114207540071056018e-02
