# wavenumber, intensity
2.009300000000000068e+02,1.544394141960137717e-02
2.019000000000000057e+02,1.333624601961159485e-02
2.028600000000000136e+02,1.100041797564864539e-02
2.038199999999999932e+02,1.008110657808994511e-02
2.047899999999999920e+02,1.216704934220386863e-02
2.057500000000000000e+02,1.774402013163857775e-02
2.067199999999999989e+02,2.499804413799724609e-02
2.076800000000000068e+02,3.072064757446906283e-02
2.086500000000000057e+02,3.252749651939074171e-02
2.096100000000000136e+02,3.031887889015007220e-02
2.105699999999999932e+02,2.662073576765711450e-02
2.115399999999999920e+02,2.491912457492022337e-02
2.125000000000000000e+02,2.685933467987900586e-02
2.134699999999999989e+02,3.158032174548636162e-02
2.144300000000000068e+02,3.662091253907602539e-02
2.154000000000000057e+02,3.953535069612014452e-02
2.163600000000000136e+02,3.951688345835287219e-02
2.173199999999999932e+02,3.744220705944022870e-02
2.182899999999999920e+02,3.446434121654652627e-02
2.192500000000000000e+02,3.157736138676548593e-02
2.202199999999999989e+02,2.889506135905967749e-02
2.211800000000000068e+02,2.598838914305405881e-02
2.221399999999999864e+02,2.284033267731194403e-02
2.231100000000000136e+02,1.983190813146760989e-02
2.240699999999999932e+02,1.735651817608970665e-02
2.250399999999999920e+02,1.540046615148565542e-02
2.260000000000000000e+02,1.387332610029007318e-02
2.269699999999999989e+02,1.294626876411745543e-02
2.279300000000000068e+02,1.282783941344085160e-02
2.288899999999999864e+02,1.373625449063764145e-02
2.298600000000000136e+02,1.548425630475728718e-02
2.308199999999999932e+02,1.737430533144812203e-02
2.317899999999999920e+02,1.841203107786565374e-02
2.327500000000000000e+02,1.813412240228211292e-02
2.337199999999999989e+02,1.707835947020881415e-02
2.346800000000000068e+02,1.616203843500714499e-02
2.356399999999999864e+02,1.561287188975087753e-02
2.366100000000000136e+02,1.505155887264609388e-02
2.375699999999999932e+02,1.415470019579615456e-02
2.385399999999999920e+02,1.299832507204068052e-02
2.395000000000000000e+02,1.203329813490148018e-02
2.404699999999999989e+02,1.177547189280642170e-02
2.414300000000000068e+02,1.238799611542903273e-02
2.423899999999999864e+02,1.365633480636999596e-02
2.433600000000000136e+02,1.517917933705607153e-02
2.443199999999999932e+02,1.674877953335976097e-02
2.452899999999999920e+02,1.836424028681643214e-02
2.462500000000000000e+02,1.982625744674578611e-02
2.472100000000000080e+02,2.072014076305671998e-02
2.481800000000000068e+02,2.097992224207745338e-02
2.491399999999999864e+02,2.039258607161698045e-02
2.501100000000000136e+02,1.906285494144733736e-02
2.510699999999999932e+02,1.734019619827424294e-02
2.520399999999999920e+02,1.568819101654640030e-02
2.530000000000000000e+02,1.451274358170345086e-02
2.539600000000000080e+02,1.427370461615665512e-02
2.549300000000000068e+02,1.518759535686697165e-02
2.558899999999999864e+02,1.673893334024704679e-02
2.568600000000000136e+02,1.787038044334987238e-02
2.578199999999999932e+02,1.777986947568354140e-02
2.587900000000000205e+02,1.633782973651834100e-02
2.597500000000000000e+02,1.427284451193388225e-02
2.607099999999999795e+02,1.249788443114600509e-02
2.616800000000000068e+02,1.196333465707690932e-02
2.626399999999999864e+02,1.302714356412102564e-02
2.636100000000000136e+02,1.513612912044578519e-02
2.645699999999999932e+02,1.728506451769261376e-02
2.655400000000000205e+02,1.879263219720628264e-02
2.665000000000000000e+02,1.938661917357821160e-02
2.674599999999999795e+02,1.910957060221758416e-02
2.684300000000000068e+02,1.841791679106696139e-02
2.693899999999999864e+02,1.757767497476482935e-02
2.703600000000000136e+02,1.654467480096877621e-02
2.713199999999999932e+02,1.531398067160771696e-02
2.722799999999999727e+02,1.397915392397664977e-02
2.732500000000000000e+02,1.264868270412667500e-02
2.742099999999999795e+02,1.189346619076565859e-02
2.751800000000000068e+02,1.221496514840168107e-02
2.761399999999999864e+02,1.364242312062128280e-02
2.771100000000000136e+02,1.552233591905461361e-02
2.780699999999999932e+02,1.698789350799563905e-02
2.790299999999999727e+02,1.772908832227741358e-02
2.800000000000000000e+02,1.806133358209676548e-02
2.809599999999999795e+02,1.834207260064714753e-02
2.819300000000000068e+02,1.874753673276318561e-02
2.828899999999999864e+02,1.912363730675023521e-02
2.838600000000000136e+02,1.885579485094083727e-02
2.848199999999999932e+02,1.743863312636904223e-02
2.857799999999999727e+02,1.530774991659617813e-02
2.867500000000000000e+02,1.332175426357290124e-02
2.877099999999999795e+02,1.229370969027166437e-02
2.886800000000000068e+02,1.258860542426214028e-02
2.896399999999999864e+02,1.428590109406475440e-02
2.906100000000000136e+02,1.700949612569253519e-02
2.915699999999999932e+02,1.972717544048342708e-02
2.925299999999999727e+02,2.107789411381881528e-02
2.935000000000000000e+02,2.000638927422028479e-02
2.944599999999999795e+02,1.700421548581185910e-02
2.954300000000000068e+02,1.371131646877347954e-02
2.963899999999999864e+02,1.206603710204583353e-02
2.973600000000000136e+02,1.305431685684468185e-02
2.983199999999999932e+02,1.654386470280462887e-02
2.992799999999999727e+02,2.085351192430666759e-02
3.002500000000000000e+02,2.361390641510931893e-02
3.012099999999999795e+02,2.327984593533109076e-02
3.021800000000000068e+02,1.987924886798186561e-02
3.031399999999999864e+02,1.514049464943970427e-02
3.041000000000000227e+02,1.165890776814922786e-02
3.050699999999999932e+02,1.153332755096585227e-02
3.060299999999999727e+02,1.559675993738471843e-02
3.070000000000000000e+02,2.260855959220771025e-02
3.079599999999999795e+02,3.008128509972127565e-02
3.089300000000000068e+02,3.576920433333465738e-02
3.098899999999999864e+02,3.887001007347037906e-02
3.108500000000000227e+02,3.957023992382249084e-02
3.118199999999999932e+02,3.872047195318857604e-02
3.127799999999999727e+02,3.724592827535836564e-02
3.137500000000000000e+02,3.554035160210500255e-02
3.147099999999999795e+02,3.392567094317618798e-02
3.156800000000000068e+02,3.293693113262962519e-02
3.166399999999999864e+02,3.287048808139279854e-02
3.176000000000000227e+02,3.383034439198105703e-02
3.185699999999999932e+02,3.518797390273689651e-02
3.195299999999999727e+02,3.589425448628671272e-02
