# wavenumber, intensity
2.009300000000000068e+02,2.267792695294811728e-02
2.019000000000000057e+02,1.848450671165456638e-02
2.028600000000000136e+02,1.312590614468710747e-02
2.038199999999999932e+02,1.074976780882511487e-02
2.047899999999999920e+02,1.334388780350299550e-02
2.057500000000000000e+02,1.962080715581896589e-02
2.067199999999999989e+02,2.619743208696054954e-02
2.076800000000000068e+02,2.923995832694509592e-02
2.086500000000000057e+02,2.711329301005526923e-02
2.096100000000000136e+02,1.993541352457224927e-02
2.105699999999999932e+02,1.170587622635879503e-02
2.115399999999999920e+02,6.784621524544479261e-03
2.125000000000000000e+02,6.563260305124611789e-03
2.134699999999999989e+02,1.081382584386753748e-02
2.144300000000000068e+02,1.648887617627835256e-02
2.154000000000000057e+02,2.042222386762438183e-02
2.163600000000000136e+02,2.289667669372064118e-02
2.173199999999999932e+02,2.181383475361982696e-02
2.182899999999999920e+02,2.021146217918448618e-02
2.192500000000000000e+02,2.092393500060456615e-02
2.202199999999999989e+02,2.765095037852660642e-02
2.211800000000000068e+02,4.148318468899236944e-02
2.221399999999999864e+02,6.164287814441088420e-02
2.231100000000000136e+02,8.414476071328236273e-02
2.240699999999999932e+02,1.031615482197233702e-01
2.250399999999999920e+02,1.146131893189909351e-01
2.260000000000000000e+02,1.166953058824940354e-01
2.269699999999999989e+02,1.115901723606627233e-01
2.279300000000000068e+02,1.015574858649875012e-01
2.288899999999999864e+02,8.639140043153885340e-02
2.298600000000000136e+02,6.892275891351457018e-02
2.308199999999999932e+02,5.101646429755405526e-02
2.317899999999999920e+02,3.614424702007236478e-02
2.327500000000000000e+02,2.614228380259486437e-02
2.337199999999999989e+02,2.143225163839468025e-02
2.346800000000000068e+02,2.005339091285248537e-02
2.356399999999999864e+02,2.009747881706748507e-02
2.366100000000000136e+02,2.028919207302532987e-02
2.375699999999999932e+02,1.990883788892966466e-02
2.385399999999999920e+02,1.940144294948370485e-02
2.395000000000000000e+02,1.889589140672976245e-02
2.404699999999999989e+02,1.832628182893227334e-02
2.414300000000000068e+02,1.841783719796307589e-02
2.423899999999999864e+02,1.905657415170694535e-02
2.433600000000000136e+02,2.008134909601332757e-02
2.443199999999999932e+02,2.107816585715930474e-02
2.452899999999999920e+02,2.136020555102042737e-02
2.462500000000000000e+02,2.073990256419552120e-02
2.472100000000000080e+02,2.052791194462664018e-02
2.481800000000000068e+02,2.057952705199971380e-02
2.491399999999999864e+02,1.998011589434970509e-02
2.501100000000000136e+02,1.896071752372830224e-02
2.510699999999999932e+02,1.679395832878905967e-02
2.520399999999999920e+02,1.487390705778234012e-02
2.530000000000000000e+02,1.452611954857667073e-02
2.539600000000000080e+02,1.528421643812093167e-02
2.549300000000000068e+02,1.789830656362846953e-02
2.558899999999999864e+02,2.106910249009046401e-02
2.568600000000000136e+02,2.244734875006924174e-02
2.578199999999999932e+02,2.145575494621728904e-02
2.587900000000000205e+02,1.851062149812256197e-02
2.597500000000000000e+02,1.445591685789378300e-02
2.607099999999999795e+02,1.081490115860572580e-02
2.616800000000000068e+02,9.422214957873684821e-03
2.626399999999999864e+02,1.036603406412706443e-02
2.636100000000000136e+02,1.373699214805135932e-02
2.645699999999999932e+02,1.777802492948211271e-02
2.655400000000000205e+02,2.116772421310752356e-02
2.665000000000000000e+02,2.373403964101685262e-02
2.674599999999999795e+02,2.549248646870007698e-02
2.684300000000000068e+02,2.605702670559476367e-02
2.693899999999999864e+02,2.542013314854276243e-02
2.703600000000000136e+02,2.316796324021194731e-02
2.713199999999999932e+02,1.922447686706142342e-02
2.722799999999999727e+02,1.442780505834219927e-02
2.732500000000000000e+02,9.868470573705297524e-03
2.742099999999999795e+02,7.805709675466834460e-03
2.751800000000000068e+02,9.024655737986423190e-03
2.761399999999999864e+02,1.221649711001418850e-02
2.771100000000000136e+02,1.564798005198956773e-02
2.780699999999999932e+02,1.733345909395240733e-02
2.790299999999999727e+02,1.856914934309078849e-02
2.800000000000000000e+02,2.062868429711752633e-02
2.809599999999999795e+02,2.478016726367031353e-02
2.819300000000000068e+02,2.990035519181805448e-02
2.828899999999999864e+02,3.248249310800015166e-02
2.838600000000000136e+02,3.080162255776880409e-02
2.848199999999999932e+02,2.556591510359504035e-02
2.857799999999999727e+02,1.998211290743320823e-02
2.867500000000000000e+02,1.662052542335857447e-02
2.877099999999999795e+02,1.594276990630257018e-02
2.886800000000000068e+02,1.689764939270822081e-02
2.896399999999999864e+02,1.794362339897178152e-02
2.906100000000000136e+02,2.033558422310494107e-02
2.915699999999999932e+02,2.310236904125797033e-02
2.925299999999999727e+02,2.667671522685526736e-02
2.935000000000000000e+02,2.832609441693489938e-02
2.944599999999999795e+02,2.665167575512477488e-02
2.954300000000000068e+02,2.304491651102817326e-02
2.963899999999999864e+02,1.900465181155233663e-02
2.973600000000000136e+02,1.708168182911627350e-02
2.983199999999999932e+02,1.862337592910971035e-02
2.992799999999999727e+02,2.203120194687178957e-02
3.002500000000000000e+02,2.471764539253670442e-02
3.012099999999999795e+02,2.387091184539041899e-02
3.021800000000000068e+02,1.905611330253487515e-02
3.031399999999999864e+02,1.175534070425818256e-02
3.041000000000000227e+02,5.632191359324362732e-03
3.050699999999999932e+02,3.109656602846982108e-03
3.060299999999999727e+02,5.354913773582846426e-03
3.070000000000000000e+02,1.124640960090092859e-02
3.079599999999999795e+02,1.792703282874398910e-02
3.089300000000000068e+02,2.358764322040138306e-02
3.098899999999999864e+02,2.649898106247823917e-02
3.108500000000000227e+02,2.626671307929885971e-02
3.118199999999999932e+02,2.340852650850539646e-02
3.127799999999999727e+02,1.825653998742213582e-02
3.137500000000000000e+02,1.219898484144209608e-02
3.147099999999999795e+02,7.623367019359819120e-03
3.156800000000000068e+02,5.623742457819158602e-03
3.166399999999999864e+02,7.521980201304710907e-03
3.176000000000000227e+02,1.211173073135769947e-02
3.185699999999999932e+02,1.710134472716301132e-02
3.195299999999999727e+02,2.095696252466715259e-02
3.205000000000000000e+02,2.410932448421038155e-02
3.214599999999999795e+02,2.744018869008536116e-02
3.224300000000000068e+02,3.148767335993689354e-02
3.233899999999999864e+02,3.553776950843590132e-02
3.243500000000000227e+02,3.724029996979862783e-02
3.253199999999999932e+02,3.542378614632111372e-02
3.262799999999999727e+02,3.044000957337405014e-02
3.272500000000000000e+02,2.371622013966215303e-02
3.282099999999999795e+02,1.921741051307546133e-02
3.291700000000000159e+02,1.786865860016713728e-02
3.301399999999999864e+02,1.845194003676291217e-02
3.311000000000000227e+02,1.946672991565499139e-02
3.320699999999999932e+02,2.021975746429714726e-02
3.330299999999999727e+02,2.023327570670464468e-02
3.340000000000000000e+02,2.019825116955838856e-02
3.349599999999999795e+02,2.030578264325240759e-02
3.359200000000000159e+02,2.103361710377139870e-02
3.368899999999999864e+02,2.148939693584436469e-02
3.378500000000000227e+02,2.112686225310403745e-02
3.388199999999999932e+02,2.003772204097212239e-02
3.397799999999999727e+02,1.966289804695194043e-02
3.407500000000000000e+02,2.055694544252397934e-02
3.417099999999999795e+02,2.282816378333778554e-02
3.426700000000000159e+02,2.536774995921442163e-02
3.436399999999999864e+02,2.749502974166907407e-02
3.446000000000000227e+02,2.792745988231100374e-02
3.455699999999999932e+02,2.580555667354135843e-02
3.465299999999999727e+02,2.063774766418636705e-02
3.475000000000000000e+02,1.466637131355313407e-02
3.484599999999999795e+02,1.053578017617406125e-02
3.494200000000000159e+02,1.171678299011818906e-02
3.503899999999999864e+02,1.869419308535622687e-02
3.513500000000000227e+02,2.831657020069217393e-02
3.523199999999999932e+02,3.589477400110106103e-02
3.532799999999999727e+02,3.817966420071415568e-02
3.542400000000000091e+02,3.428963633162889629e-02
3.552099999999999795e+02,2.679668962822113684e-02
3.561700000000000159e+02,1.879158587724661517e-02
3.571399999999999864e+02,1.293004524617192251e-02
3.581000000000000227e+02,1.087035667575338670e-02
3.590699999999999932e+02,1.252449797395283927e-02
3.600299999999999727e+02,1.635538353250635263e-02
3.609900000000000091e+02,2.037475640280738201e-02
3.619599999999999795e+02,2.279682603957584874e-02
3.629200000000000159e+02,2.229327150990507642e-02
3.638899999999999864e+02,1.994447689164024345e-02
3.648500000000000227e+02,1.795668079220587993e-02
3.658199999999999932e+02,1.749398822253811839e-02
3.667799999999999727e+02,1.846545827917025345e-02
3.677400000000000091e+02,1.939084341850504101e-02
3.687099999999999795e+02,1.872937123889476321e-02
3.696700000000000159e+02,1.754698587743099003e-02
3.706399999999999864e+02,1.645569503582499163e-02
3.716000000000000227e+02,1.671238802517185928e-02
3.725699999999999932e+02,1.827651011825013466e-02
3.735299999999999727e+02,1.972972117703303621e-02
3.744900000000000091e+02,2.001160725450353353e-02
3.754599999999999795e+02,1.897070258914336158e-02
3.764200000000000159e+02,1.870832579332900800e-02
3.773899999999999864e+02,2.098461347504491925e-02
3.783500000000000227e+02,2.497679624413990176e-02
3.793100000000000023e+02,2.896283435759591449e-02
3.802799999999999727e+02,3.115309686035766870e-02
3.812400000000000091e+02,3.240568491250507555e-02
3.822099999999999795e+02,3.302737044684848217e-02
3.831700000000000159e+02,3.482606476897096015e-02
3.841399999999999864e+02,3.679435158674891626e-02
3.851000000000000227e+02,3.662721695335030558e-02
3.860600000000000023e+02,3.289602843255105824e-02
3.870299999999999727e+02,2.639697977886068872e-02
3.879900000000000091e+02,2.119445346514045245e-02
3.889599999999999795e+02,1.898391359876764814e-02
3.899200000000000159e+02,1.950390508227458838e-02
3.908899999999999864e+02,2.164623927104658910e-02
3.918500000000000227e+02,2.350853077904069277e-02
3.928100000000000023e+02,2.320559925600525208e-02
3.937799999999999727e+02,2.089904914526325916e-02
3.947400000000000091e+02,1.915765373697984539e-02
3.957099999999999795e+02,1.829985980968147977e-02
3.966700000000000159e+02,1.872906400611263830e-02
3.976399999999999864e+02,2.022052554625204321e-02
3.986000000000000227e+02,2.301880172455880030e-02
3.995600000000000023e+02,2.718702887773049442e-02
4.005299999999999727e+02,3.100608597417772033e-02
4.014900000000000091e+02,3.323290917799500560e-02
4.024599999999999795e+02,3.258971734891270150e-02
4.034200000000000159e+02,2.879616057337045648e-02
4.043799999999999955e+02,2.232215139141167232e-02
4.053500000000000227e+02,1.584937114058048227e-02
4.063100000000000023e+02,1.207301940082844416e-02
4.072799999999999727e+02,1.195734625841100504e-02
4.082400000000000091e+02,1.470108861791554443e-02
4.092099999999999795e+02,1.750320520599749075e-02
4.101700000000000159e+02,1.807097138710388531e-02
4.111299999999999955e+02,1.731579320898841631e-02
4.121000000000000227e+02,1.568838116282098710e-02
4.130600000000000023e+02,1.479725247867703757e-02
4.140299999999999727e+02,1.488727168379804303e-02
4.149900000000000091e+02,1.615045926692385697e-02
4.159599999999999795e+02,1.718137886687023594e-02
4.169200000000000159e+02,1.778447681790405396e-02
4.178799999999999955e+02,1.788878234738738859e-02
4.188500000000000227e+02,1.893936484538025905e-02
4.198100000000000023e+02,2.043835358867835197e-02
4.207799999999999727e+02,2.144899582501361840e-02
4.217400000000000091e+02,2.173303253195752252e-02
4.227099999999999795e+02,2.216315842673472619e-02
4.236700000000000159e+02,2.304061525207965963e-02
4.246299999999999955e+02,2.440227094183085657e-02
4.256000000000000227e+02,2.453637805116690510e-02
4.265600000000000023e+02,2.448153699958299442e-02
4.275299999999999727e+02,2.348226237618130166e-02
4.284900000000000091e+02,2.198342724927411854e-02
4.294499999999999886e+02,1.940681952316834075e-02
4.304200000000000159e+02,1.697783714880605685e-02
4.313799999999999955e+02,1.510264186396916876e-02
4.323500000000000227e+02,1.451214045699641096e-02
4.333100000000000023e+02,1.498312831177699145e-02
4.342799999999999727e+02,1.638917913852493483e-02
4.352400000000000091e+02,1.894750651410277015e-02
4.361999999999999886e+02,2.032483107573575254e-02
4.371700000000000159e+02,2.055525566222336786e-02
4.381299999999999955e+02,2.060948224824354566e-02
4.391000000000000227e+02,2.121165850093122487e-02
4.400600000000000023e+02,2.310728476577001214e-02
4.410299999999999727e+02,2.505406528880909853e-02
4.419900000000000091e+02,2.595103139581043938e-02
4.429499999999999886e+02,2.527020355093520174e-02
4.439200000000000159e+02,2.424158819685411081e-02
4.448799999999999955e+02,2.279928390183169964e-02
4.458500000000000227e+02,2.240971273427597513e-02
4.468100000000000023e+02,2.258437457083372832e-02
4.477799999999999727e+02,2.216991754793812275e-02
4.487400000000000091e+02,2.095650167549435033e-02
4.496999999999999886e+02,1.883736356176234777e-02
4.506700000000000159e+02,1.861661680790670237e-02
4.516299999999999955e+02,2.155222603975957135e-02
4.526000000000000227e+02,2.659314791015559079e-02
4.535600000000000023e+02,3.060023146917731016e-02
4.545299999999999727e+02,3.160104225648950604e-02
4.554900000000000091e+02,2.956915825284130508e-02
4.564499999999999886e+02,2.484775847570789772e-02
4.574200000000000159e+02,2.011237960699405192e-02
4.583799999999999955e+02,1.670317104171243835e-02
4.593500000000000227e+02,1.593416738840732969e-02
4.603100000000000023e+02,1.634893164408538282e-02
4.612699999999999818e+02,1.733161569726009155e-02
4.622400000000000091e+02,1.928592342345782085e-02
4.631999999999999886e+02,2.193288745663766331e-02
4.641700000000000159e+02,2.458614976184819029e-02
4.651299999999999955e+02,2.642724220788502526e-02
4.661000000000000227e+02,2.694661922582849631e-02
4.670600000000000023e+02,2.626486968260688393e-02
4.680199999999999818e+02,2.368933727123822414e-02
4.689900000000000091e+02,1.957625840243257254e-02
4.699499999999999886e+02,1.514273574201797055e-02
4.709200000000000159e+02,1.169957795432751899e-02
4.718799999999999955e+02,9.604557613980938685e-03
4.728500000000000227e+02,9.571376473526462328e-03
4.738100000000000023e+02,1.173030123252521637e-02
4.747699999999999818e+02,1.383039091377463031e-02
4.757400000000000091e+02,1.536409696143741475e-02
4.766999999999999886e+02,1.706862443588259143e-02
4.776700000000000159e+02,2.046876963409475711e-02
4.786299999999999955e+02,2.609604526890630868e-02
4.796000000000000227e+02,3.150764349076591586e-02
4.805600000000000023e+02,3.520027429742769026e-02
4.815199999999999818e+02,3.696409769879607093e-02
4.824900000000000091e+02,3.699297758030237887e-02
4.834499999999999886e+02,3.668513033275402208e-02
4.844200000000000159e+02,3.592903045629206038e-02
4.853799999999999955e+02,3.366134529247171575e-02
4.863399999999999750e+02,2.896974709519142474e-02
4.873100000000000023e+02,2.379226025320325608e-02
4.882699999999999818e+02,2.038044020927427813e-02
4.892400000000000091e+02,1.972879947868638045e-02
4.901999999999999886e+02,1.970391362334613511e-02
4.911700000000000159e+02,1.848327778052598347e-02
4.921299999999999955e+02,1.622434875099166771e-02
4.930899999999999750e+02,1.384621340204709485e-02
4.940600000000000023e+02,1.275062130149287598e-02
4.950199999999999818e+02,1.380442974369669971e-02
