# wavenumber, intensity
2.009300000000000068e+02,1.021160990999575302e-01
2.019000000000000057e+02,8.014157261380037978e-02
2.028600000000000136e+02,5.680435238869849940e-02
2.038199999999999932e+02,4.772780759336497231e-02
2.047899999999999920e+02,6.179905045672275110e-02
2.057500000000000000e+02,9.455270415096939107e-02
2.067199999999999989e+02,1.296280730256613445e-01
2.076800000000000068e+02,1.489455734295989930e-01
2.086500000000000057e+02,1.440804481089508760e-01
2.096100000000000136e+02,1.187251279836096934e-01
2.105699999999999932e+02,8.796803686214106632e-02
2.115399999999999920e+02,6.909253124721853601e-02
2.125000000000000000e+02,6.822567561593270713e-02
2.134699999999999989e+02,8.292551197583994393e-02
2.144300000000000068e+02,1.031159717070982279e-01
2.154000000000000057e+02,1.170517997140147481e-01
2.163600000000000136e+02,1.192912457913941210e-01
2.173199999999999932e+02,1.121361445097141946e-01
2.182899999999999920e+02,1.030533216270259483e-01
2.192500000000000000e+02,9.968948754327053297e-02
2.202199999999999989e+02,1.030929956512894180e-01
2.211800000000000068e+02,1.087306309015649980e-01
2.221399999999999864e+02,1.140267643583562363e-01
2.231100000000000136e+02,1.199921244881935883e-01
2.240699999999999932e+02,1.277870239084370751e-01
2.250399999999999920e+02,1.329084608649737653e-01
2.260000000000000000e+02,1.304042887707426157e-01
2.269699999999999989e+02,1.208356116832085270e-01
2.279300000000000068e+02,1.107283270178990309e-01
2.288899999999999864e+02,1.079020977618526667e-01
2.298600000000000136e+02,1.164874258193806522e-01
2.308199999999999932e+02,1.312737166739247063e-01
2.317899999999999920e+02,1.411053322673359589e-01
2.327500000000000000e+02,1.383972095296847615e-01
2.337199999999999989e+02,1.255111300461346502e-01
2.346800000000000068e+02,1.121366240858295560e-01
2.356399999999999864e+02,1.045790712459130772e-01
2.366100000000000136e+02,1.005712536320240158e-01
2.375699999999999932e+02,9.640718139949154553e-02
2.385399999999999920e+02,9.045054083542763967e-02
2.395000000000000000e+02,8.397547848835219819e-02
2.404699999999999989e+02,8.135795203907411621e-02
2.414300000000000068e+02,8.605579249037721701e-02
2.423899999999999864e+02,9.629234471826561559e-02
2.433600000000000136e+02,1.082816168621048014e-01
2.443199999999999932e+02,1.177198056478543503e-01
2.452899999999999920e+02,1.250939860195714737e-01
2.462500000000000000e+02,1.331278015419853356e-01
2.472100000000000080e+02,1.422080085549393691e-01
2.481800000000000068e+02,1.519183785862788238e-01
2.491399999999999864e+02,1.570207196937734861e-01
2.501100000000000136e+02,1.523448961460472095e-01
2.510699999999999932e+02,1.361423734187190704e-01
2.520399999999999920e+02,1.130806914720313833e-01
2.530000000000000000e+02,9.183093529288846590e-02
2.539600000000000080e+02,8.312322812973688135e-02
2.549300000000000068e+02,9.125226131038546851e-02
2.558899999999999864e+02,1.092412050753762826e-01
2.568600000000000136e+02,1.251441671205901773e-01
2.578199999999999932e+02,1.288947575441902749e-01
2.587900000000000205e+02,1.195362219917758817e-01
2.597500000000000000e+02,1.047398600387640516e-01
2.607099999999999795e+02,9.298344389888071881e-02
2.616800000000000068e+02,9.111771841051549692e-02
2.626399999999999864e+02,9.943653294020661504e-02
2.636100000000000136e+02,1.124839243905512987e-01
2.645699999999999932e+02,1.234143796626240158e-01
2.655400000000000205e+02,1.315093193411042416e-01
2.665000000000000000e+02,1.379952375475659854e-01
2.674599999999999795e+02,1.446211047846774622e-01
2.684300000000000068e+02,1.506393054830963418e-01
2.693899999999999864e+02,1.506114028726242005e-01
2.703600000000000136e+02,1.406943791324743176e-01
2.713199999999999932e+02,1.214930669424618831e-01
2.722799999999999727e+02,9.823597952680969414e-02
2.732500000000000000e+02,7.736957905685908077e-02
2.742099999999999795e+02,6.593059870892790941e-02
2.751800000000000068e+02,6.697210724263528980e-02
2.761399999999999864e+02,7.775773052722399770e-02
2.771100000000000136e+02,9.204787808930792181e-02
2.780699999999999932e+02,1.043257242623910619e-01
2.790299999999999727e+02,1.116784545023080527e-01
2.800000000000000000e+02,1.131940894249025692e-01
2.809599999999999795e+02,1.105630912465073168e-01
2.819300000000000068e+02,1.090312379315758057e-01
2.828899999999999864e+02,1.122568233000033749e-01
2.838600000000000136e+02,1.183260770560212033e-01
2.848199999999999932e+02,1.211762415201117771e-01
2.857799999999999727e+02,1.175850883566679078e-01
2.867500000000000000e+02,1.073471845960859983e-01
2.877099999999999795e+02,9.424346475085140784e-02
2.886800000000000068e+02,8.579215641924407831e-02
2.896399999999999864e+02,8.763494944962399447e-02
2.906100000000000136e+02,9.860725863740338326e-02
2.915699999999999932e+02,1.133267140203006312e-01
2.925299999999999727e+02,1.250124144817665317e-01
2.935000000000000000e+02,1.249451866296618779e-01
2.944599999999999795e+02,1.127756810613059490e-01
2.954300000000000068e+02,9.645727530485825874e-02
2.963899999999999864e+02,8.711221148155846861e-02
2.973600000000000136e+02,9.061778210694336477e-02
2.983199999999999932e+02,1.075748960562324386e-01
2.992799999999999727e+02,1.293616030956506735e-01
3.002500000000000000e+02,1.416729324013020486e-01
3.012099999999999795e+02,1.321070019769875203e-01
3.021800000000000068e+02,9.983881010713094306e-02
3.031399999999999864e+02,5.814742710465271858e-02
3.041000000000000227e+02,2.691538123555000522e-02
3.050699999999999932e+02,2.033363500124278286e-02
3.060299999999999727e+02,4.428697974383338787e-02
3.070000000000000000e+02,8.916601800363067876e-02
3.079599999999999795e+02,1.347411827968868492e-01
3.089300000000000068e+02,1.640142910195187542e-01
3.098899999999999864e+02,1.739787055996456500e-01
3.108500000000000227e+02,1.684824145105444926e-01
3.118199999999999932e+02,1.551433535851062251e-01
3.127799999999999727e+02,1.408458379899441282e-01
3.137500000000000000e+02,1.267781701485487245e-01
3.147099999999999795e+02,1.139263149606561526e-01
3.156800000000000068e+02,1.051078257143658323e-01
3.166399999999999864e+02,1.041592677517923504e-01
3.176000000000000227e+02,1.112285685062690127e-01
3.185699999999999932e+02,1.211290686692816643e-01
3.195299999999999727e+02,1.283574579012821959e-01
3.205000000000000000e+02,1.323479235792851261e-01
3.214599999999999795e+02,1.356572603769598540e-01
3.224300000000000068e+02,1.419223991780576843e-01
3.233899999999999864e+02,1.529141529975085734e-01
3.243500000000000227e+02,1.627919386916830968e-01
3.253199999999999932e+02,1.600836415627157616e-01
3.262799999999999727e+02,1.388484470584169239e-01
3.272500000000000000e+02,1.038021579355796059e-01
3.282099999999999795e+02,6.952946868808487779e-02
3.291700000000000159e+02,4.882263627177094861e-02
3.301399999999999864e+02,4.546595223194863089e-02
3.311000000000000227e+02,5.537879058052944115e-02
3.320699999999999932e+02,6.999042853265098618e-02
3.330299999999999727e+02,8.595037294018814666e-02
3.340000000000000000e+02,1.028373379828369794e-01
3.349599999999999795e+02,1.179891094367388482e-01
3.359200000000000159e+02,1.262847735193053378e-01
3.368899999999999864e+02,1.244177836939081433e-01
3.378500000000000227e+02,1.167367618026549508e-01
3.388199999999999932e+02,1.132164551111097123e-01
3.397799999999999727e+02,1.219084234580359305e-01
3.407500000000000000e+02,1.420327016850781165e-01
3.417099999999999795e+02,1.639400875147914993e-01
3.426700000000000159e+02,1.781341018642342011e-01
3.436399999999999864e+02,1.788602237039475240e-01
3.446000000000000227e+02,1.679668265864086851e-01
3.455699999999999932e+02,1.474861361084105760e-01
3.465299999999999727e+02,1.215627798708144996e-01
3.475000000000000000e+02,9.522990922670879210e-02
3.484599999999999795e+02,8.320043988465759821e-02
3.494200000000000159e+02,1.025496359101699395e-01
3.503899999999999864e+02,1.553508792504872948e-01
3.513500000000000227e+02,2.240976797148201693e-01
3.523199999999999932e+02,2.810844890173093691e-01
3.532799999999999727e+02,3.025754283857267080e-01
3.542400000000000091e+02,2.808235560115739382e-01
3.552099999999999795e+02,2.271285571795610136e-01
3.561700000000000159e+02,1.668775784300997045e-01
3.571399999999999864e+02,1.243423158521443361e-01
3.581000000000000227e+02,1.104552738157253133e-01
3.590699999999999932e+02,1.194878719995597499e-01
3.600299999999999727e+02,1.402152825910945033e-01
3.609900000000000091e+02,1.572487363387271297e-01
3.619599999999999795e+02,1.594444537937571293e-01
3.629200000000000159e+02,1.457652862053609444e-01
3.638899999999999864e+02,1.248381539598045903e-01
3.648500000000000227e+02,1.061506857807684168e-01
3.658199999999999932e+02,9.377727316681655489e-02
3.667799999999999727e+02,8.766311364706934339e-02
3.677400000000000091e+02,8.534641221694819202e-02
3.687099999999999795e+02,8.456086653649567964e-02
3.696700000000000159e+02,8.767366432165601964e-02
3.706399999999999864e+02,9.821492177546618796e-02
3.716000000000000227e+02,1.153325629306288930e-01
3.725699999999999932e+02,1.314796728174741913e-01
3.735299999999999727e+02,1.363678177917673484e-01
3.744900000000000091e+02,1.255299207103744152e-01
3.754599999999999795e+02,1.045954640295705812e-01
3.764200000000000159e+02,8.456797298260153306e-02
3.773899999999999864e+02,7.603613946108307708e-02
3.783500000000000227e+02,8.350109051249135494e-02
3.793100000000000023e+02,1.046731989584285677e-01
3.802799999999999727e+02,1.321833417753246198e-01
3.812400000000000091e+02,1.588917205194296522e-01
3.822099999999999795e+02,1.787677091110984884e-01
3.831700000000000159e+02,1.886555659037406907e-01
3.841399999999999864e+02,1.822868822590928972e-01
3.851000000000000227e+02,1.578625065734653998e-01
3.860600000000000023e+02,1.262582224415331744e-01
3.870299999999999727e+02,1.048570074049191003e-01
3.879900000000000091e+02,1.076934821507412043e-01
3.889599999999999795e+02,1.331239649330394625e-01
3.899200000000000159e+02,1.666135063806671313e-01
3.908899999999999864e+02,1.900767679290161216e-01
3.918500000000000227e+02,1.900271100019449710e-01
3.928100000000000023e+02,1.646187313188781642e-01
3.937799999999999727e+02,1.248823185604439195e-01
3.947400000000000091e+02,8.948450014348199866e-02
3.957099999999999795e+02,6.959207517033036416e-02
3.966700000000000159e+02,6.928898306407284269e-02
3.976399999999999864e+02,8.648287682191727055e-02
3.986000000000000227e+02,1.138697685766170281e-01
3.995600000000000023e+02,1.407241128517570383e-01
4.005299999999999727e+02,1.552142000570082558e-01
4.014900000000000091e+02,1.544536795303234067e-01
4.024599999999999795e+02,1.429397109167492852e-01
4.034200000000000159e+02,1.282811181029438474e-01
4.043799999999999955e+02,1.160571152485058016e-01
4.053500000000000227e+02,1.085512694336216166e-01
4.063100000000000023e+02,1.054440957683841495e-01
4.072799999999999727e+02,1.030762540850062442e-01
4.082400000000000091e+02,9.782860141391198916e-02
4.092099999999999795e+02,8.879255900159599424e-02
4.101700000000000159e+02,7.896852943040995332e-02
4.111299999999999955e+02,7.332579323415802652e-02
4.121000000000000227e+02,7.574743463835229007e-02
4.130600000000000023e+02,8.736350936712261595e-02
4.140299999999999727e+02,1.046302114991698451e-01
4.149900000000000091e+02,1.223953240107798490e-01
4.159599999999999795e+02,1.382560397598246171e-01
4.169200000000000159e+02,1.512077775736425100e-01
4.178799999999999955e+02,1.603699485048589723e-01
4.188500000000000227e+02,1.642740032860539323e-01
4.198100000000000023e+02,1.609537234333352496e-01
4.207799999999999727e+02,1.473462742734193975e-01
4.217400000000000091e+02,1.274536313111260810e-01
4.227099999999999795e+02,1.121482211083089792e-01
4.236700000000000159e+02,1.113870030163582880e-01
4.246299999999999955e+02,1.279115393076677709e-01
4.256000000000000227e+02,1.528839832999338288e-01
4.265600000000000023e+02,1.706703279542010621e-01
4.275299999999999727e+02,1.695834340806503249e-01
4.284900000000000091e+02,1.480584884057277728e-01
4.294499999999999886e+02,1.174076015953697955e-01
4.304200000000000159e+02,9.439296170602137770e-02
4.313799999999999955e+02,8.888856142074882949e-02
4.323500000000000227e+02,9.535551457165455935e-02
4.333100000000000023e+02,1.033905508332787770e-01
4.342799999999999727e+02,1.038328508070968381e-01
4.352400000000000091e+02,9.594744229413372516e-02
4.361999999999999886e+02,8.712441887364076598e-02
4.371700000000000159e+02,8.586884500021320366e-02
4.381299999999999955e+02,9.467730674586360973e-02
4.391000000000000227e+02,1.097508200969577047e-01
4.400600000000000023e+02,1.238188367209854118e-01
4.410299999999999727e+02,1.301937112573351429e-01
4.419900000000000091e+02,1.333039803684216706e-01
4.429499999999999886e+02,1.389772786427041773e-01
4.439200000000000159e+02,1.453528507443120066e-01
4.448799999999999955e+02,1.455506540938643345e-01
4.458500000000000227e+02,1.335707118854057573e-01
4.468100000000000023e+02,1.141266033864555413e-01
4.477799999999999727e+02,9.519027880026960375e-02
4.487400000000000091e+02,8.482707487953164427e-02
4.496999999999999886e+02,8.776883838206109290e-02
4.506700000000000159e+02,1.032611088793847220e-01
4.516299999999999955e+02,1.245269526573780650e-01
4.526000000000000227e+02,1.414297437119049206e-01
4.535600000000000023e+02,1.500089244755660189e-01
4.545299999999999727e+02,1.472617380832523248e-01
4.554900000000000091e+02,1.324609727495278111e-01
4.564499999999999886e+02,1.091676991359199489e-01
4.574200000000000159e+02,8.829781083965912436e-02
4.583799999999999955e+02,8.177827870714104996e-02
4.593500000000000227e+02,8.893704220644450820e-02
4.603100000000000023e+02,1.016216561228200088e-01
4.612699999999999818e+02,1.104446795433141615e-01
4.622400000000000091e+02,1.135489757518474002e-01
4.631999999999999886e+02,1.137536239605297927e-01
4.641700000000000159e+02,1.128389415109830318e-01
4.651299999999999955e+02,1.119692084229945289e-01
4.661000000000000227e+02,1.111575040452235374e-01
4.670600000000000023e+02,1.084944178647854612e-01
4.680199999999999818e+02,1.015788866527077006e-01
4.689900000000000091e+02,9.290039003489636293e-02
4.699499999999999886e+02,8.577157824402045772e-02
4.709200000000000159e+02,8.209484254251721291e-02
4.718799999999999955e+02,8.229735445758605550e-02
4.728500000000000227e+02,8.829035561092241080e-02
4.738100000000000023e+02,1.025126649512944910e-01
4.747699999999999818e+02,1.218158216695325591e-01
4.757400000000000091e+02,1.425191226617062712e-01
4.766999999999999886e+02,1.635126979984495577e-01
4.776700000000000159e+02,1.853817177387610537e-01
4.786299999999999955e+02,2.042252661451250395e-01
4.796000000000000227e+02,2.161344054795140968e-01
4.805600000000000023e+02,2.218323365271073766e-01
4.815199999999999818e+02,2.240174597097211728e-01
4.824900000000000091e+02,2.255706323629642907e-01
4.834499999999999886e+02,2.285728224562970090e-01
4.844200000000000159e+02,2.291795298427541094e-01
4.853799999999999955e+02,2.195623283716962859e-01
4.863399999999999750e+02,1.967860378127479770e-01
4.873100000000000023e+02,1.677910837382647902e-01
4.882699999999999818e+02,1.435222651060148458e-01
4.892400000000000091e+02,1.305686525855531965e-01
4.901999999999999886e+02,1.255492781463845020e-01
4.911700000000000159e+02,1.217773683844748517e-01
4.921299999999999955e+02,1.134226728416310864e-01
4.930899999999999750e+02,9.988977596906947753e-02
4.940600000000000023e+02,8.612929842984187734e-02
4.950199999999999818e+02,8.034295098531479828e-02
4.959900000000000091e+02,8.419494995884665989e-02
4.969499999999999886e+02,9.420775812900954171e-02
4.979200000000000159e+02,1.055032144243230052e-01
4.988799999999999955e+02,1.149813388213119930e-01
4.998399999999999750e+02,1.226595704515202889e-01
5.008100000000000023e+02,1.327599230620392645e-01
5.017699999999999818e+02,1.470793247672872728e-01
5.027400000000000091e+02,1.606431760983409729e-01
5.036999999999999886e+02,1.644973549633187704e-01
5.046700000000000159e+02,1.521715947763186416e-01
5.056299999999999955e+02,1.237232702801220469e-01
5.065899999999999750e+02,9.143079441958557041e-02
5.075600000000000023e+02,7.243674630798317693e-02
5.085199999999999818e+02,7.531773443707533156e-02
5.094900000000000091e+02,9.407875215340015529e-02
5.104499999999999886e+02,1.115646205711434968e-01
5.114100000000000250e+02,1.119412186168664697e-01
5.123799999999999955e+02,9.530590024241672453e-02
5.133400000000000318e+02,7.312171179725347747e-02
5.143099999999999454e+02,5.999392595048262666e-02
5.152699999999999818e+02,6.436033570676649718e-02
5.162400000000000091e+02,8.432256080392584729e-02
5.172000000000000455e+02,1.055405777636575088e-01
5.181599999999999682e+02,1.151558609302508196e-01
5.191299999999999955e+02,1.122766603121397033e-01
5.200900000000000318e+02,1.044195903879356346e-01
5.210599999999999454e+02,1.006390918537366508e-01
5.220199999999999818e+02,1.031947093860270531e-01
5.229900000000000091e+02,1.107502131279846647e-01
5.239500000000000455e+02,1.210823317967411467e-01
5.249099999999999682e+02,1.297303971300070580e-01
5.258799999999999955e+02,1.342195783723730551e-01
5.268400000000000318e+02,1.366325002107952324e-01
5.278099999999999454e+02,1.422057850656667510e-01
5.287699999999999818e+02,1.476636664675381461e-01
5.297400000000000091e+02,1.451561373404829658e-01
5.307000000000000455e+02,1.300168784634656571e-01
5.316599999999999682e+02,1.030664009756861732e-01
5.326299999999999955e+02,7.053893281757896150e-02
5.335900000000000318e+02,3.952749196252377389e-02
5.345599999999999454e+02,2.331860395217802417e-02
5.355199999999999818e+02,2.949693947600954061e-02
5.364800000000000182e+02,5.370568030008220778e-02
5.374500000000000455e+02,8.312222537967102476e-02
5.384099999999999682e+02,1.067513766668423819e-01
5.393799999999999955e+02,1.248664489507358560e-01
