# wavenumber, intensity
2.009300000000000068e+02,1.059076403928200377e-02
2.019000000000000057e+02,9.043913963855508206e-03
2.028600000000000136e+02,7.068589473926364421e-03
2.038199999999999932e+02,6.246156785802099709e-03
2.047899999999999920e+02,7.490002571056793811e-03
2.057500000000000000e+02,1.034583118002607022e-02
2.067199999999999989e+02,1.309047038860220585e-02
2.076800000000000068e+02,1.417928337008625764e-02
2.086500000000000057e+02,1.306111849475492456e-02
2.096100000000000136e+02,1.042492847386138240e-02
2.105699999999999932e+02,8.149761477657667050e-03
2.115399999999999920e+02,7.433301246496151413e-03
2.125000000000000000e+02,8.246143190130908462e-03
2.134699999999999989e+02,9.641438424073636021e-03
2.144300000000000068e+02,1.077219773859700892e-02
2.154000000000000057e+02,1.033566077515670444e-02
2.163600000000000136e+02,8.937361846511549662e-03
2.173199999999999932e+02,7.763971145771139670e-03
2.182899999999999920e+02,8.134953789737876112e-03
2.192500000000000000e+02,1.093982498155999725e-02
2.202199999999999989e+02,1.590867376919233994e-02
2.211800000000000068e+02,2.246758367885013513e-02
2.221399999999999864e+02,3.017343069730624508e-02
2.231100000000000136e+02,3.874950603713574887e-02
2.240699999999999932e+02,4.723299380516812751e-02
2.250399999999999920e+02,5.329107714547041269e-02
2.260000000000000000e+02,5.417869527828061277e-02
2.269699999999999989e+02,4.890636793289251938e-02
2.279300000000000068e+02,3.923009718954861835e-02
2.288899999999999864e+02,2.835930448974903831e-02
2.298600000000000136e+02,1.956775357730768106e-02
2.308199999999999932e+02,1.438806650011361342e-02
2.317899999999999920e+02,1.202958649821253903e-02
2.327500000000000000e+02,1.100195403514480155e-02
2.337199999999999989e+02,1.028617885716149975e-02
2.346800000000000068e+02,1.011085794004796742e-02
2.356399999999999864e+02,1.071934325111129939e-02
2.366100000000000136e+02,1.148470573988631845e-02
2.375699999999999932e+02,1.186369823639354254e-02
2.385399999999999920e+02,1.135860325877676748e-02
2.395000000000000000e+02,9.791096195219969531e-03
2.404699999999999989e+02,8.212891762809986992e-03
2.414300000000000068e+02,7.463022015132289230e-03
2.423899999999999864e+02,7.914366666492455779e-03
2.433600000000000136e+02,9.158370540942324667e-03
2.443199999999999932e+02,1.037892451815308585e-02
2.452899999999999920e+02,1.113975511667530602e-02
2.462500000000000000e+02,1.144428760239766044e-02
2.472100000000000080e+02,1.162466737374673667e-02
